Tempo (ms);Valor
1385226;14423
1385234;14299
1385242;14324
1385251;14197
1385259;14188
1385267;14694
1385275;13986
1385283;10762
1385292;6836
1385300;5999
1385308;12961
1385316;16162
1385324;15809
1385332;15095
1385344;14933
1385352;14633
1385360;14478
1385368;14254
1385377;14288
1385385;14132
1385393;14125
1385401;13949
1385409;13933
1385417;13723
1385426;13664
1385434;13463
1385442;13416
1385450;13171
1385458;13100
1385467;12831
1385475;12677
1385483;12335
1385491;12180
1385499;11969
1385508;11974
1385516;11921
1385525;12097
1385533;12233
1385541;12564
1385550;12891
1385558;13420
1385566;13771
1385574;14108
1385582;14263
1385591;14453
1385599;14515
1385607;14579
1385615;14567
1385626;14670
1385635;14644
1385643;14614
1385651;14441
1385659;14452
1385667;14261
1385676;14243
1385684;14101
1385692;14090
1385700;13973
1385708;14033
1385716;13964
1385725;13979
1385733;13897
1385741;13937
1385749;13881
1385757;13932
1385766;13864
1385774;13913
1385782;13867
1385790;13874
1385798;13771
1385807;13687
1385815;13598
1385823;13701
1385831;13729
1385839;13757
1385849;13700
1385857;13763
1385865;13859
1385873;13970
1385881;13919
1385890;13939
1385898;13919
1385909;13993
1385917;13957
1385925;14006
1385934;13857
1385942;14076
1385950;14272
1385958;12496
1385966;8680
1385975;6062
1385983;9124
1385991;15903
1385999;16142
1386007;15574
1386015;14977
1386024;14820
1386032;14573
1386040;14441
1386048;14290
1386056;14253
1386065;14147
1386073;14079
1386081;14012
1386089;14130
1386097;14213
1386106;14401
1386114;14487
1386122;14492
1386130;14415
1386138;14331
1386147;14164
1386155;13912
1386163;13689
1386172;13454
1386180;13371
1386191;13440
1386199;13481
1386207;13620
1386215;13788
1386224;14205
1386233;14596
1386241;15052
1386249;15308
1386257;15552
1386265;15622
1386274;15668
1386282;15665
1386290;15655
1386298;15598
1386306;15533
1386314;15445
1386323;15347
1386331;15273
1386339;15123
1386347;15018
1386355;14891
1386364;14843
1386372;14712
1386380;14628
1386388;14519
1386396;14518
1386405;14441
1386413;14469
1386421;14382
1386429;14336
1386437;14191
1386446;14168
1386454;13940
1386462;13822
1386473;13792
1386481;13757
1386490;13760
1386498;13715
1386506;13746
1386514;13765
1386522;13820
1386531;13772
1386540;13721
1386548;13686
1386556;13598
1386564;13561
1386573;13474
1386581;13388
1386589;13270
1386597;13852
1386605;12535
1386614;9069
1386622;5993
1386630;6525
1386638;13995
1386646;15642
1386654;14929
1386663;14302
1386671;13831
1386679;13708
1386687;13419
1386695;13358
1386704;13245
1386712;13223
1386720;13070
1386728;13065
1386736;12912
1386745;12900
1386753;12757
1386764;12785
1386772;12681
1386780;12465
1386789;12241
1386797;11993
1386805;11708
1386813;11453
1386821;11226
1386830;11196
1386838;11184
1386846;11285
1386854;11383
1386862;11694
1386872;12047
1386880;12547
1386888;12972
1386896;13446
1386904;13650
1386913;13894
1386921;13959
1386929;14083
1386937;14064
1386945;14168
1386953;14099
1386962;14168
1386970;14067
1386978;14116
1386986;13999
1386994;14024
1387003;13873
1387011;13890
1387019;13756
1387027;13810
1387035;13655
1387047;13743
1387055;13747
1387063;13729
1387071;13663
1387079;13681
1387088;13595
1387096;13634
1387104;13593
1387112;13667
1387120;13538
1387129;13511
1387137;13227
1387145;13193
1387153;13113
1387161;13190
1387170;13086
1387178;13175
1387187;13114
1387195;13303
1387203;13270
1387212;13416
1387220;13386
1387228;13502
1387236;13433
1387244;13508
1387252;13371
1387261;13424
1387269;13727
1387277;13760
1387285;11234
1387293;7295
1387302;4916
1387310;9623
1387318;15282
1387329;15469
1387337;14895
1387346;14642
1387354;14315
1387362;14129
1387370;13911
1387378;13924
1387387;13797
1387395;13790
1387403;13613
1387411;13549
1387419;13402
1387428;13432
1387436;13241
1387444;13196
1387452;13040
1387460;12999
1387469;12467
1387477;12244
1387485;11986
1387493;11801
1387501;11653
1387510;12266
1387518;12072
1387527;11831
1387535;11750
1387543;12099
1387551;12458
1387560;12986
1387568;13333
1387576;13767
1387584;13862
1387592;14142
1387601;14073
1387612;14300
1387620;14258
1387628;14290
1387636;14127
1387645;14212
1387653;14029
1387661;14159
1387669;14126
1387677;14276
1387686;14126
1387694;14069
1387702;13948
1387710;14184
1387718;13898
1387727;13921
1387735;13793
1387743;13966
1387751;13962
1387759;14144
1387768;14121
1387776;14205
1387784;13919
1387792;14256
1387800;14013
1387809;13609
1387817;13389
1387825;13639
1387833;13586
1387841;13616
1387850;13529
1387859;13648
1387867;13686
1387875;13870
1387883;13752
1387895;13868
1387903;13762
1387911;13863
1387919;13741
1387927;13926
1387935;13680
1387944;14076
1387952;14126
1387960;11763
1387968;7228
1387976;4583
1387985;8514
1387993;15227
1388001;15613
1388009;15124
1388017;14563
1388026;14568
1388034;14466
1388042;14071
1388050;13994
1388058;14062
1388067;13893
1388075;13756
1388083;13385
1388091;13451
1388099;13386
1388108;13559
1388116;13387
1388124;13147
1388132;13203
1388140;13236
1388148;13687
1388157;13241
1388166;12351
1388174;12160
1388184;11993
1388193;12076
1388201;12164
1388209;12643
1388218;12668
1388226;13800
1388234;13280
1388243;13261
1388251;13640
1388259;14169
1388267;14041
1388275;14316
1388284;14366
1388292;14345
1388300;14446
1388308;14896
1388316;14143
1388325;14063
1388333;13681
1388341;14354
1388349;14103
1388357;13615
1388366;13180
1388374;13308
1388382;13480
1388390;13559
1388398;13240
1388407;13115
1388415;13007
1388423;13363
1388431;12834
1388439;13037
1388447;13318
1388456;13679
1388467;13240
1388475;13167
1388483;12983
1388492;12976
1388500;12565
1388508;12743
1388516;12590
1388524;12914
1388534;12522
1388542;12534
1388550;12456
1388558;12688
1388566;12589
1388574;12741
1388583;12504
1388591;12604
1388599;12608
1388607;13534
1388615;12891
1388624;9670
1388632;5200
1388640;4256
1388648;11086
1388656;14838
1388665;14624
1388673;14161
1388681;13935
1388689;13757
1388697;13549
1388706;13440
1388714;13381
1388722;13337
1388730;13324
1388738;13240
1388750;13147
1388758;13249
1388766;12989
1388774;12976
1388782;12681
1388791;12592
1388799;12238
1388807;11956
1388815;11479
1388823;11406
1388831;11235
1388840;11272
1388848;11271
1388857;11442
1388865;11479
1388873;11754
1388882;12007
1388890;12428
1388898;12738
1388906;13085
1388914;13315
1388923;13526
1388931;13685
1388939;13747
1388947;13780
1388955;13774
1388964;13810
1388972;13806
1388980;13852
1388988;13823
1388996;13919
1389005;13883
1389013;13967
1389021;13858
1389032;13928
1389040;14098
1389049;14017
1389057;14072
1389065;14040
1389073;14146
1389081;14106
1389090;14221
1389098;14193
1389106;14262
1389114;14194
1389122;14141
1389130;13927
1389139;13884
1389147;13881
1389155;13904
1389163;13927
1389172;13914
1389181;13954
1389189;14000
1389197;14169
1389205;14176
1389213;14207
1389222;14139
1389230;14167
1389238;14068
1389246;14057
1389254;13947
1389263;14089
1389271;14481
1389279;12951
1389287;9018
1389295;5636
1389304;7535
1389312;15148
1389323;16102
1389331;15445
1389339;15073
1389348;14799
1389356;14575
1389364;14336
1389372;14241
1389380;14095
1389389;14053
1389397;13924
1389405;13871
1389413;13759
1389421;13684
1389430;13570
1389438;13483
1389446;13385
1389454;13229
1389462;13037
1389470;12812
1389479;12569
1389487;12296
1389495;12155
1389504;11999
1389512;12049
1389521;12046
1389529;12262
1389537;12430
1389545;12896
1389553;13233
1389562;13683
1389570;13965
1389578;14359
1389586;14485
1389594;14677
1389606;14740
1389614;14784
1389622;14815
1389630;14745
1389638;14698
1389647;14643
1389655;14555
1389663;14527
1389671;14448
1389679;14368
1389688;14289
1389696;14224
1389704;14131
1389712;14124
1389720;14096
1389729;14127
1389737;14097
1389745;14095
1389753;14023
1389761;14005
1389769;13823
1389778;13811
1389786;13757
1389794;13869
1389802;13862
1389810;13961
1389820;13990
1389828;14209
1389836;14205
1389844;14309
1389852;14238
1389861;14321
1389869;14192
1389877;14267
1389888;14223
1389896;14214
1389905;14407
1389913;14403
1389921;12158
1389929;8434
1389937;6076
1389946;10365
1389954;16215
1389962;16078
1389970;15281
1389978;14728
1389987;14368
1389995;14214
1390003;13940
1390011;13872
1390019;13705
1390028;13736
1390036;13602
1390044;13641
1390052;13477
1390060;13483
1390068;13319
1390077;13302
1390085;13031
1390093;12999
1390101;12680
1390109;12518
1390118;12131
1390126;12040
1390134;11728
1390142;11793
1390151;11664
1390160;11898
1390170;12082
1390178;12537
1390186;12901
1390195;13454
1390204;13746
1390212;14169
1390220;14308
1390228;14560
1390236;14554
1390245;14712
1390253;14648
1390261;14744
1390269;14584
1390277;14658
1390286;14530
1390294;14573
1390302;14399
1390310;14449
1390318;14258
1390327;14345
1390335;14158
1390343;14287
1390351;14108
1390359;14211
1390367;14078
1390376;14278
1390384;14105
1390392;14231
1390400;14044
1390408;14095
1390417;13813
1390425;13868
1390433;13672
1390441;13827
1390452;13829
1390461;14028
1390469;13995
1390477;14172
1390485;14051
1390493;14115
1390503;13956
1390511;14057
1390519;13923
1390527;14019
1390535;13827
1390544;13971
1390552;14289
1390560;12910
1390568;9125
1390576;6010
1390585;7293
1390593;14945
1390601;15780
1390609;15272
1390617;14517
1390626;14422
1390634;14016
1390642;13928
1390650;13635
1390658;13710
1390666;13451
1390675;13506
1390683;13318
1390691;13427
1390699;13200
1390707;13259
1390716;13007
1390724;13013
1390732;12739
1390743;12742
1390751;12427
1390760;12264
1390768;11859
1390776;11822
1390784;11606
1390792;11735
1390801;11680
1390809;11997
1390818;12067
1390826;12573
1390834;12862
1390843;13453
1390851;13704
1390859;14132
1390867;14147
1390875;14411
1390884;14271
1390892;14447
1390900;14275
1390908;14385
1390916;14200
1390925;14330
1390933;14109
1390941;14192
1390949;13994
1390957;14078
1390966;13899
1390974;13952
1390982;13743
1390990;13847
1390998;13717
1391006;13797
1391015;13673
1391026;13874
1391034;13756
1391042;13889
1391050;13664
1391059;13829
1391067;13591
1391075;13636
1391083;13302
1391091;13403
1391100;13227
1391108;13402
1391117;13240
1391125;13447
1391133;13336
1391142;13558
1391150;13435
1391158;13571
1391166;13418
1391174;13523
1391183;13371
1391191;13490
1391199;13276
1391207;13315
1391215;13594
1391224;13616
1391232;10922
1391240;6769
1391248;4226
1391256;9101
1391265;14960
1391273;15376
1391281;14765
1391289;14486
1391297;14256
1391309;14156
1391317;13914
1391325;13950
1391333;13671
1391341;13738
1391350;13500
1391358;13584
1391366;13312
1391374;13356
1391382;13108
1391390;13140
1391399;12877
1391407;12878
1391415;12582
1391423;12529
1391431;12156
1391440;12059
1391449;11826
1391457;11955
1391465;11887
1391473;12045
1391482;12093
1391490;12480
1391498;12813
1391506;13293
1391514;13625
1391523;13963
1391531;14099
1391539;14307
1391547;14355
1391555;14426
1391564;14371
1391572;14403
1391580;14353
1391591;14433
1391599;14292
1391608;14347
1391616;14131
1391624;14238
1391632;14079
1391640;14175
1391649;13993
1391657;14068
1391665;13938
1391673;14031
1391681;13903
1391689;13988
1391698;13896
1391706;13948
1391714;13863
1391722;13956
1391730;13850
1391739;13936
1391747;13823
1391755;13762
1391763;13529
1391772;13523
1391781;13455
1391789;13503
1391797;13489
1391805;13493
1391813;13502
1391822;13612
1391830;13711
1391838;13731
1391846;13734
1391854;13739
1391863;13791
1391874;13868
1391882;13752
1391890;13776
1391898;13762
1391907;14327
1391915;12430
1391923;8460
1391931;4971
1391939;7038
1391948;14391
1391956;15624
1391964;15045
1391972;14626
1391980;14387
1391988;14178
1391997;13918
1392005;13846
1392013;13705
1392021;13643
1392029;13526
1392038;13448
1392046;13397
1392054;13358
1392062;13351
1392070;13234
1392079;13095
1392087;12893
1392096;12772
1392104;12563
1392112;12392
1392121;12147
1392129;12001
1392137;11839
1392145;11892
1392153;11918
1392165;12148
1392173;12518
1392181;12799
1392189;13287
1392197;13614
1392206;14030
1392214;14189
1392222;14414
1392230;14465
1392238;14545
1392247;14551
1392255;14556
1392263;14435
1392271;14421
1392279;14403
1392287;14375
1392296;14338
1392304;14275
1392312;14254
1392320;14186
1392328;14159
1392337;14061
1392345;14120
1392353;14054
1392361;14108
1392369;14054
1392378;14136
1392386;14040
1392394;14120
1392402;13996
1392411;14087
1392420;13962
1392428;14066
1392436;13992
1392446;14016
1392455;13989
1392464;13788
1392472;13750
1392480;13755
1392488;13803
1392496;13771
1392505;13799
1392513;13878
1392521;13908
1392529;13961
1392537;13950
1392546;13949
1392554;13870
1392562;13898
1392570;13818
1392578;13819
1392586;13642
1392595;14198
1392603;13745
1392611;10987
1392619;6693
1392627;4895
1392636;10563
1392644;15384
1392652;15225
1392660;14680
1392668;14242
1392677;14154
1392685;13796
1392693;13782
1392701;13605
1392709;13632
1392719;13433
1392729;13445
1392737;13414
1392745;13335
1392753;13285
1392762;13207
1392771;13078
1392779;12979
1392787;12772
1392795;12582
1392804;12335
1392812;12175
1392820;11902
1392828;11876
1392836;11800
1392845;11908
1392853;11929
1392861;12189
1392869;12430
1392877;12896
1392886;13197
1392894;13740
1392902;13927
1392910;14287
1392918;14317
1392926;14496
1392935;14404
1392943;14543
1392951;14366
1392959;14460
1392967;14299
1392976;14446
1392984;14261
1392992;14348
1393000;14157
1393011;14262
1393020;14220
1393028;14232
1393036;14147
1393044;14179
1393052;14069
1393061;14125
1393070;14055
1393078;14148
1393086;14065
1393094;14173
1393103;14112
1393111;14227
1393119;14117
1393127;14160
1393135;13924
1393144;13877
1393152;13670
1393160;13790
1393168;13643
1393176;13741
1393185;13623
1393193;13830
1393201;13768
1393209;13993
1393217;13842
1393225;13962
1393234;13746
1393242;13891
1393250;13695
1393258;13823
1393266;13564
1393275;13978
1393283;13784
1393294;10376
1393302;6789
1393310;6190
1393319;13190
1393327;16037
1393335;15359
1393343;14787
1393351;14293
1393360;14203
1393368;13845
1393376;13839
1393384;13630
1393393;13717
1393402;13504
1393410;13557
1393418;13363
1393426;13457
1393434;13292
1393443;13393
1393451;13132
1393459;13179
1393467;12891
1393475;12854
1393484;12471
1393492;12332
1393500;11926
1393508;11952
1393516;11777
1393524;11979
1393533;11919
1393541;12249
1393549;12412
1393557;12937
1393565;13171
1393574;13714
1393585;14087
1393593;14487
1393601;14475
1393609;14647
1393618;14562
1393626;14705
1393634;14536
1393642;14556
1393650;14364
1393659;14495
1393667;14292
1393675;14391
1393683;14214
1393691;14339
1393700;14118
1393709;14228
1393717;14045
1393725;14183
1393733;13986
1393742;14167
1393750;13973
1393758;14156
1393766;14009
1393774;14141
1393783;13907
1393791;13893
1393799;13626
1393807;13671
1393815;13444
1393823;13570
1393832;13484
1393840;13649
1393848;13594
1393856;13742
1393868;13667
1393876;13833
1393884;13650
1393892;13734
1393900;13543
1393908;13640
1393917;13419
1393925;13505
1393933;13940
1393941;12827
1393949;9159
1393958;6069
1393966;6622
1393974;14434
1393982;15758
1393990;15268
1393999;14444
1394007;14258
1394015;13876
1394024;13795
1394032;13521
1394041;13554
1394049;13310
1394057;13366
1394065;13207
1394073;13293
1394082;13106
1394090;13136
1394098;12925
1394106;12914
1394114;12680
1394122;12652
1394131;12372
1394139;12242
1394150;11892
1394158;11908
1394167;11675
1394175;11829
1394183;11760
1394191;12053
1394199;12155
1394207;12675
1394216;12981
1394224;13551
1394232;13763
1394240;14192
1394248;14230
1394257;14450
1394265;14327
1394273;14463
1394281;14277
1394289;14366
1394298;14166
1394306;14217
1394314;14052
1394322;14099
1394330;13961
1394339;14031
1394348;13891
1394356;13991
1394364;13872
1394372;13932
1394381;13866
1394389;13981
1394397;13929
1394405;13998
1394413;13916
1394422;13969
1394433;13921
1394441;14098
1394449;13948
1394457;14072
1394466;13903
1394474;13983
1394482;13695
1394490;13660
1394498;13474
1394506;13614
1394515;13504
1394523;13627
1394531;13511
1394539;13709
1394547;13679
1394556;13805
1394564;13698
1394572;13795
1394580;13678
1394588;13730
1394597;13593
1394605;13620
1394613;13469
1394621;14172
1394629;13149
1394638;9849
1394646;5827
1394654;5302
1394662;12470
1394671;15551
1394680;15242
1394688;14652
1394696;14393
1394704;14164
1394712;13929
1394723;13920
1394732;13761
1394740;13819
1394748;13630
1394756;13672
1394765;13425
1394773;13424
1394781;13204
1394789;13203
1394797;12961
1394806;12896
1394814;12614
1394822;12524
1394830;12216
1394838;12024
1394846;11792
1394855;11764
1394863;11718
1394871;11826
1394879;11912
1394887;12152
1394896;12436
1394904;12877
1394912;13323
1394920;13712
1394928;14022
1394937;14220
1394945;14331
1394953;14393
1394961;14473
1394969;14450
1394978;14438
1394986;14354
1394994;14356
1395005;14374
1395013;14255
1395022;14262
1395030;14092
1395038;14154
1395047;14048
1395055;14103
1395064;14013
1395072;14058
1395080;13988
1395088;13994
1395096;13972
1395105;14022
1395113;13943
1395121;13921
1395129;13894
1395137;13902
1395145;13904
1395154;13828
1395162;13717
1395170;13525
1395178;13488
1395186;13430
1395195;13478
1395203;13456
1395211;13549
1395219;13533
1395227;13680
1395236;13725
1395244;13824
1395252;13751
1395260;13805
1395268;13708
1395277;13798
1395288;13803
1395296;13693
1395304;14102
1395312;13949
1395321;11520
1395329;7291
1395337;4880
1395345;9448
1395353;15241
1395362;15378
1395370;14811
1395379;14478
1395387;14318
1395395;14065
1395404;13902
1395412;13834
1395420;13708
1395428;13707
1395436;13571
1395444;13534
1395453;13373
1395461;13355
1395469;13187
1395477;13181
1395485;12989
1395494;12929
1395502;12667
1395510;12558
1395518;12204
1395526;12064
1395535;11748
1395543;11797
1395551;11677
1395559;11855
1395570;12044
1395579;12388
1395587;12790
1395595;13227
1395603;13592
1395611;13887
1395620;14097
1395628;14322
1395636;14382
1395644;14470
1395652;14459
1395661;14546
1395669;14518
1395677;14552
1395686;14460
1395694;14438
1395703;14250
1395711;14393
1395719;14305
1395727;14258
1395735;14055
1395743;14116
1395752;14016
1395760;14151
1395768;14046
1395776;14154
1395784;14018
1395793;14116
1395801;13949
1395809;14044
1395817;13910
1395825;14052
1395834;13907
1395842;14037
1395853;13886
1395861;13793
1395869;13649
1395878;13655
1395886;13602
1395894;13652
1395902;13578
1395910;13697
1395919;13716
1395927;13902
1395935;13850
1395943;13917
1395951;13824
1395960;13916
1395968;13795
1395976;13865
1395984;13714
1395992;13898
1396002;14299
1396010;12855
1396018;8928
1396026;5652
1396034;7189
1396042;14755
1396051;15708
1396059;15282
1396067;14583
1396075;14529
1396083;14101
1396092;14052
1396100;13790
1396108;13858
1396116;13625
1396124;13687
1396133;13460
1396144;13604
1396152;13476
1396160;13483
1396168;13217
1396177;13183
1396185;12904
1396193;12823
1396201;12484
1396209;12381
1396218;12041
1396226;12014
1396234;11840
1396242;11997
1396250;11957
1396259;12224
1396267;12326
1396275;12781
1396283;13053
1396291;13672
1396300;13880
1396308;14328
1396316;14375
1396324;14617
1396332;14511
1396342;14671
1396350;14466
1396358;14614
1396366;14421
1396374;14509
1396382;14305
1396391;14397
1396399;14167
1396407;14288
1396415;14115
1396426;14234
1396435;14135
1396443;14213
1396451;14081
1396459;14156
1396467;13951
1396476;14008
1396484;13806
1396492;13935
1396500;13801
1396508;13916
1396517;13765
1396525;13887
1396533;13661
1396541;13746
1396549;13464
1396558;13525
1396566;13357
1396574;13525
1396582;13421
1396590;13630
1396599;13527
1396607;13729
1396615;13652
1396623;13834
1396631;13721
1396639;13901
1396649;13748
1396657;13869
1396665;13701
1396673;13814
1396681;13691
1396690;14335
1396698;12709
1396709;8169
1396717;6125
1396726;11118
1396734;16209
1396742;16039
1396750;15153
1396758;14680
1396766;14304
1396775;14160
1396783;13768
1396791;13829
1396799;13577
1396807;13622
1396816;13362
1396824;13457
1396832;13221
1396840;13277
1396848;13060
1396857;13112
1396865;12845
1396873;12882
1396881;12579
1396889;12488
1396898;12107
1396906;12046
1396914;11783
1396922;11859
1396930;11730
1396938;11944
1396947;11990
1396955;12319
1396964;12500
1396972;13020
1396980;13344
1396991;14027
1396999;14203
1397007;14493
1397016;14441
1397025;14652
1397033;14514
1397041;14635
1397049;14451
1397057;14528
1397065;14337
1397074;14430
1397082;14233
1397090;14326
1397098;14122
1397106;14210
1397115;14033
1397123;14168
1397131;13994
1397139;14125
1397147;14012
1397156;14162
1397164;14067
1397172;14195
1397180;14031
1397188;14109
1397197;13872
1397205;13844
1397213;13677
1397221;13737
1397229;13674
1397238;13799
1397246;13776
1397254;13916
1397262;13911
1397273;14117
1397282;14027
1397290;14158
1397298;13972
1397306;14056
1397314;13910
1397322;14009
1397332;13735
1397340;14327
1397348;13572
1397356;10861
1397364;7301
1397373;6322
