Tempo (ms);Valor
428535;13935
428543;14036
428551;14055
428559;14043
428567;14045
428575;13975
428584;13889
428592;13814
428600;13674
428608;13581
428616;13483
428625;13408
428633;13386
428641;13388
428649;13398
428657;13399
428666;13419
428674;13442
428682;13441
428690;13460
428698;13480
428707;13529
428718;13606
428726;13723
428734;13797
428742;13785
428751;13791
428759;13712
428767;13574
428775;13564
428783;13576
428792;13564
428800;13588
428808;13774
428816;13936
428824;14083
428833;14160
428841;14206
428849;14226
428857;14224
428865;14191
428873;14113
428882;13944
428890;13791
428898;13937
428906;13870
428914;11665
428923;7929
428931;5963
428939;9771
428947;15994
428955;16077
428964;15415
428972;14740
428980;14409
428988;14202
428996;13982
429005;13935
429013;13890
429024;13870
429032;13861
429040;13804
429049;13752
429057;13665
429065;13536
429073;13417
429081;13277
429090;13107
429098;12894
429106;12611
429114;12325
429122;12127
429130;11987
429139;12000
429147;12064
429155;12205
429163;12422
429171;12859
429180;13373
429188;13843
429196;14215
429204;14506
429212;14692
429221;14825
429229;14852
429237;14861
429245;14803
429253;14780
429262;14730
429270;14692
429278;14626
429286;14532
429294;14406
429304;14328
429312;14207
429320;14054
429330;13986
429338;13964
429347;13884
429355;13832
429363;13823
429371;13813
429379;13781
429388;13770
429396;13716
429404;13684
429412;13614
429420;13563
429428;13516
429438;13505
429446;13472
429454;13392
429462;13274
429470;13223
429479;13214
429487;13242
429495;13272
429503;13228
429511;13233
429520;13286
429528;13371
429536;13415
429544;13454
429552;13453
429561;13443
429569;13440
429577;13413
429585;13388
429593;13324
429602;13839
429610;12790
429618;9299
429629;4803
429637;7366
429646;14277
429654;15362
429662;14735
429670;14287
429678;14037
429687;13758
429695;13596
429703;13467
429711;13363
429719;13278
429727;13259
429736;13177
429744;13154
429752;13096
429760;13031
429768;12951
429777;12865
429785;12752
429793;12561
429801;12346
429809;12139
429818;11967
429826;11847
429834;11830
429842;11885
429850;11977
429859;12161
429867;12430
429875;12832
429883;13256
429891;13663
429900;13958
429908;14188
429916;14327
429924;14392
429935;14508
429944;14593
429952;14559
429960;14469
429968;14383
429976;14282
429985;14228
429993;14165
430001;14081
430009;13998
430017;13991
430025;13992
430034;13967
430042;13969
430050;13972
430058;13986
430066;13977
430075;14039
430083;14082
430091;14122
430099;14125
430107;14079
430116;14040
430124;14072
430132;14097
430140;14118
430148;14119
430157;14058
430165;13906
430173;13762
430181;13670
430189;13601
430198;13532
430206;13489
430214;13508
430222;13541
430230;13617
430242;13783
430250;13886
430258;13937
430266;13896
430274;13898
430282;13799
430291;13708
430299;13654
430307;13825
430315;14089
430323;12458
430332;8499
430340;5806
430348;8398
430356;15259
430364;16136
430373;15407
430381;14919
430389;14693
430397;14407
430405;14224
430414;14094
430422;13951
430430;13884
430438;13811
430446;13736
430455;13680
430463;13573
430471;13497
430479;13337
430487;13158
430495;12926
430504;12680
430512;12446
430520;12204
430528;11948
430536;11760
430548;11750
430556;11879
430564;11969
430572;12139
430580;12418
430589;12794
430597;13175
430605;13575
430613;13912
430621;14164
430630;14313
430638;14399
430646;14408
430654;14384
430662;14371
430671;14300
430679;14179
430687;14131
430695;14118
430703;14102
430712;14073
430720;14065
430728;14015
430736;13974
430744;13924
430753;13901
430761;13907
430769;13909
430777;13893
430785;13868
430793;13821
430802;13784
430810;13764
430818;13697
430826;13692
430834;13685
430846;13773
430854;13830
430862;13794
430870;13769
430878;13763
430887;13654
430895;13506
430903;13368
430911;13282
430919;13257
430928;13257
430936;13299
430944;13361
430952;13433
430960;13547
430969;13678
430977;13710
430985;13772
430993;13799
431001;13830
431010;13853
431018;13829
431026;13780
431034;13720
431042;14225
431050;12978
431059;9412
431067;6043
431075;7047
431083;14358
431091;16148
431100;15483
431108;14825
431116;14629
431124;14353
431132;14178
431141;14024
431152;13976
431160;13953
431168;13846
431176;13793
431185;13708
431193;13610
431201;13530
431209;13423
431217;13236
431226;13071
431234;12900
431242;12684
431250;12451
431258;12233
431267;12107
431275;12055
431283;12067
431291;12133
431299;12298
431308;12525
431316;12863
431324;13290
431332;13692
431340;14017
431348;14254
431357;14417
431365;14421
431373;14400
431381;14343
431389;14266
431398;14235
431406;14105
431414;14068
431422;13953
431430;13710
431439;13641
431450;13694
431458;13759
431466;13775
431474;13860
431483;13888
431491;13911
431499;13904
431507;13927
431515;13931
431524;13923
431532;13902
431540;13907
431548;13841
431556;13792
431565;13738
431573;13678
431581;13620
431589;13574
431597;13540
431606;13518
431614;13462
431622;13480
431630;13440
431638;13291
431646;13147
431655;13102
431663;13101
431671;13128
431679;13124
431687;13212
431696;13273
431704;13379
431712;13475
431720;13518
431728;13493
431737;13440
431745;13393
431756;13435
431764;13407
431772;13328
431781;13623
431789;13594
431797;11361
431805;7429
431813;5538
431822;10203
431830;15764
431838;15736
431846;14922
431854;14452
431863;14250
431871;13967
431879;13802
431887;13740
431895;13672
431903;13619
431912;13592
431920;13601
431928;13614
431936;13597
431944;13542
431953;13424
431961;13298
431969;13133
431977;12916
431985;12710
431994;12460
432002;12238
432010;12068
432018;12010
432026;12045
432035;12115
432043;12277
432051;12542
432062;13046
432070;13479
432079;13793
432087;14050
432095;14231
432103;14330
432111;14384
432120;14459
432128;14454
432136;14470
432144;14483
432152;14512
432161;14531
432169;14516
432177;14487
432185;14435
432193;14378
432201;14349
432210;14280
432218;14270
432227;14272
432235;14212
432243;14177
432252;14138
432260;14103
432268;14082
432276;14063
432284;14040
432293;13988
432301;13918
432309;13893
432317;13847
432325;13812
432334;13777
432342;13791
432350;13802
432361;13778
432369;13636
432378;13445
432386;13373
432394;13383
432402;13384
432410;13355
432419;13408
432427;13504
432435;13596
432443;13660
432451;13671
432460;13642
432468;13620
432476;13633
432484;13594
432492;13516
432500;13426
432509;13652
432517;13877
432525;11801
432533;7712
432541;5287
432550;9156
432558;15552
432566;15709
432574;14948
432582;14419
432591;14249
432599;14005
432607;13843
432615;13755
432623;13719
432632;13610
432640;13548
432648;13508
432656;13407
432667;13420
432676;13358
432684;13170
432692;13006
432700;12842
432708;12615
432717;12299
432725;12039
432733;11848
432741;11711
432749;11640
432758;11753
432766;11890
432774;12013
432782;12180
432790;12540
432798;12949
432807;13335
432815;13660
432823;13915
432831;14141
432839;14276
432848;14285
432856;14300
432864;14240
432872;14170
432880;14149
432889;14137
432897;14126
432905;14153
432913;14137
432921;14128
432930;14122
432938;14087
432946;14065
432954;14090
432962;14067
432974;14049
432982;14107
432990;14118
432998;14167
433006;14207
433015;14179
433023;14173
433031;14044
433039;13932
433047;13883
433055;13943
433064;13960
433072;14039
433080;14163
433088;14238
433096;14378
433105;14423
433113;14435
433121;14475
433129;14461
433137;14443
433146;14412
433154;14417
433162;14403
433170;14331
433178;14609
433187;13506
433195;10224
433203;8000
433211;8924
433219;15771
433228;17784
433236;16795
433244;15962
433252;15228
433260;14870
433272;14601
433280;14432
433288;14326
433296;14196
433304;14051
433313;13912
433321;13780
433329;13661
433337;13591
433345;13395
433353;13198
433362;13018
433370;12786
433378;12561
433386;12295
433394;12039
433403;11872
433411;11835
433419;11909
433427;12053
433435;12246
433444;12434
433452;12792
433460;13199
433468;13585
433476;13967
433485;14208
433493;14362
433501;14479
433509;14535
433517;14578
433526;14554
433534;14495
433542;14404
433550;14319
433558;14185
433566;14068
433578;14013
433586;13995
433594;13930
433602;13889
433610;13883
433619;13890
433627;13926
433635;13931
433643;13934
433651;13933
433660;13934
433668;13911
433676;13839
433684;13738
433692;13622
433701;13488
433709;13413
433717;13353
433725;13378
433733;13438
433742;13473
433750;13554
433758;13623
433766;13640
433774;13648
433783;13611
433791;13557
433799;13507
433807;13467
433815;13395
433823;13586
433832;13901
433840;12041
433848;7968
433856;5091
433864;8422
433873;15262
433884;15663
433892;15042
433900;14676
433908;14432
433917;14126
433925;13991
433933;13907
433941;13824
433949;13754
433958;13721
433966;13650
433974;13570
433982;13449
433990;13322
433999;13160
434007;13011
434015;12818
434023;12560
434031;12297
434040;12026
434048;11799
434056;11705
434064;11707
434072;11797
434081;11961
434089;12162
434097;12438
434105;12800
434113;13180
434121;13548
434130;13845
434138;14058
434146;14173
434154;14230
434162;14286
434171;14287
434182;14259
434190;14249
434198;14186
434206;14115
434215;14078
434223;14048
434231;13997
434239;13965
434247;13940
434256;13896
434264;13884
434272;13870
434280;13867
434288;13888
434297;13892
434305;13864
434313;13819
434321;13701
434329;13577
434339;13470
434347;13481
434355;13504
434363;13569
434371;13629
434380;13683
434388;13754
434396;13778
434404;13783
434412;13750
434420;13738
434429;13725
434437;13727
434445;13698
434453;13641
434461;13515
434470;14096
434478;13537
434489;9085
434497;5342
434505;6594
434514;14358
434522;15909
434530;15360
434538;14779
434546;14537
434555;14263
434563;14062
434571;13962
434579;13853
434587;13723
434596;13628
434604;13510
434612;13395
434620;13283
434628;13228
434637;13146
434645;13047
434653;12934
434661;12797
434669;12609
434678;12409
434686;12297
434694;12188
434702;12205
434710;12271
434718;12391
434727;12555
434735;12863
434743;13244
434751;13695
434759;14115
434768;14488
434776;14722
434784;14833
434795;14914
434803;14981
434812;14949
434820;14868
434828;14800
434836;14740
434844;14695
434853;14677
434861;14609
434869;14559
434877;14484
434885;14380
434894;14322
434902;14296
434910;14240
434918;14194
434926;14146
434935;14131
434943;14124
434951;14131
434959;14108
434967;13983
434975;13825
434984;13673
434992;13614
435000;13551
435008;13537
435016;13579
435025;13607
435033;13657
435041;13661
435049;13640
435057;13651
435066;13633
435074;13641
435082;13583
435093;13554
435101;13536
435110;13496
435118;14072
435126;12586
435134;8581
435142;4687
435151;6053
435159;13862
435167;15199
435175;14524
435183;13954
435192;13824
435200;13592
435208;13412
435216;13302
435224;13222
435233;13170
435241;13137
435249;13123
435257;13143
435265;13109
435273;13090
435282;13054
435290;13018
435298;12884
435306;12790
435314;12591
435323;12398
435331;12159
435339;12069
435347;12030
435355;12104
435364;12178
435372;12326
435380;12492
435388;12827
435399;13410
435408;13857
435416;14138
435424;14333
435432;14501
435440;14589
435449;14542
435457;14522
435465;14461
435473;14381
435481;14331
435490;14262
435498;14195
435506;14158
435514;14083
435522;14012
435530;13948
435539;13904
435547;13871
435555;13907
435563;13885
435571;13903
435580;13920
435588;13965
435596;13904
435604;13779
435612;13603
435621;13461
435629;13459
435637;13489
435645;13583
435653;13717
435662;13825
435670;13953
435678;14020
435686;13990
435694;13906
435706;13852
435714;13789
435722;13641
435730;13534
435738;13451
435747;13351
435755;14052
435763;13269
435771;9907
435779;5818
435788;5395
435796;13310
435804;16072
435812;15518
435820;14760
435828;14408
435837;14162
435845;13846
435853;13764
435861;13705
435869;13634
435878;13481
435886;13365
435894;13236
435902;13202
435910;13140
435919;13106
435927;12927
435935;12750
435943;12597
435951;12464
435960;12287
435968;12135
435976;12014
435984;11969
435992;11990
436004;12224
436012;12450
436020;12688
436028;13007
436036;13344
436045;13632
436053;13923
436061;14210
436069;14392
436077;14506
436086;14583
436094;14636
436102;14694
436110;14637
436118;14568
436126;14498
436135;14493
436143;14445
436151;14470
436159;14450
436167;14474
436176;14509
436184;14516
436192;14455
436200;14432
436208;14303
436217;14189
436225;14114
436233;14126
436241;14110
436249;14159
436258;14322
436266;14427
436274;14541
436282;14548
436290;14535
436298;14512
436310;14559
436318;14612
436326;14593
436334;14612
436343;14592
436351;14530
436359;14518
436367;14971
436375;13228
436383;9338
436392;7429
436400;9002
436408;16163
436416;17042
436424;16224
436433;15405
436441;14778
436449;14512
436457;14206
436466;14004
436475;13871
436483;13712
436491;13601
436499;13517
436507;13446
436516;13367
436524;13237
436532;13078
436540;12884
436548;12660
436557;12407
436565;12113
436573;11845
436581;11640
436589;11538
436598;11523
436606;11615
436617;11869
436625;12119
436633;12452
436642;12853
436650;13277
436658;13642
436666;13919
436674;14108
436682;14226
436691;14314
436699;14347
436707;14374
436715;14322
436723;14270
436732;14191
436740;14100
436748;14014
436756;13960
436764;13862
436773;13769
436781;13707
436789;13689
436797;13643
436805;13703
436814;13811
436822;13886
436830;13850
436838;13832
436846;13745
436855;13707
436863;13680
436871;13677
436879;13651
436887;13702
436895;13712
436904;13807
436915;13987
436923;14096
436931;14081
436940;14025
436948;13974
436956;13958
436964;13885
436972;13821
436980;13733
436989;13921
436997;13970
437005;11908
437013;7839
437021;5212
437030;9041
437038;15549
437046;15879
437054;15231
437062;14669
437071;14476
437079;14165
437087;13896
437095;13723
437103;13555
437112;13451
437120;13388
437128;13335
437136;13265
437144;13165
437153;13079
437161;13013
437169;12874
437177;12701
437185;12547
437193;12297
437202;12107
437210;11913
437221;11898
437229;12005
437238;12146
437246;12284
437254;12546
437262;12851
437270;13245
437278;13629
437287;13968
437295;14216
437303;14459
437311;14570
437319;14619
437328;14576
437336;14512
437344;14416
437352;14373
437360;14304
437369;14208
437377;14092
437385;14016
437393;13912
437401;13836
437410;13822
437418;13781
437426;13720
437434;13728
437442;13709
437450;13728
437459;13685
437467;13671
437475;13529
437483;13431
437491;13379
437500;13367
437508;13370
437516;13406
437527;13578
437535;13712
437544;13762
437552;13729
437560;13761
437568;13803
437576;13775
437585;13757
437593;13734
437601;13718
437609;13668
437617;13686
437626;14253
437634;13109
437642;9367
437650;5369
437658;5746
437667;13511
437675;15756
437683;15326
437691;14697
437699;14456
437708;14143
437716;13908
437724;13825
437732;13709
437740;13621
437748;13503
437757;13452
437765;13425
437773;13385
437781;13285
437789;13182
437798;13040
437806;12906
437814;12723
437825;12532
437833;12360
437842;12112
437850;11946
437858;11897
437866;11947
437874;12055
437883;12239
437891;12520
437899;12910
437907;13342
437915;13731
437924;14035
437932;14243
437940;14374
437948;14450
437956;14465
437965;14419
437973;14405
437981;14339
437989;14269
437997;14159
438006;14100
438014;14069
438022;14019
438030;13991
438038;13976
438046;13951
438055;13894
438063;13843
438071;13838
438079;13809
438087;13851
438096;13845
438104;13876
438112;13858
438120;13862
438131;13879
438140;13825
438148;13628
438156;13525
438164;13523
438172;13590
438181;13597
438189;13637
438197;13674
438205;13822
438213;13888
438222;13895
438230;13885
438238;13884
438246;13848
438254;13859
438263;13784
438271;13743
438279;13628
438287;14007
438295;13989
438303;11571
438312;7378
438320;5130
438328;9785
438336;15801
438344;15955
438353;15276
438361;14786
438369;14622
438377;14331
438385;14180
438394;14068
438402;13972
438410;13877
438418;13804
438426;13686
438438;13636
438446;13573
438454;13459
438462;13290
438470;13182
438479;12943
438487;12712
438495;12439
438503;12135
438511;11912
438520;11784
438528;11855
438536;12039
438544;12191
438552;12495
438561;12819
438569;13116
438577;13425
438585;13660
438593;13779
438601;13867
438610;13889
438618;13926
438626;13881
438634;13816
438642;13774
438651;13726
438659;13641
438667;13604
438675;13606
438683;13581
438692;13623
438700;13640
438708;13633
438716;13664
438724;13589
438736;13687
438744;13752
438752;13722
438760;13783
438768;13798
438777;13846
438785;13966
438793;13999
438801;14058
438809;14156
438818;14128
438826;14109
438834;14142
438842;14093
438850;13980
438858;13782
438867;13688
438875;13632
438883;13677
438891;13798
438899;13821
438908;13894
438916;14052
438925;14049
438933;14138
438941;14071
438950;14000
438958;13923
438966;13860
438974;13789
438982;13690
438991;13498
438999;13805
439007;13813
439015;11280
439023;6826
439032;3911
439042;11821
439050;15027
439059;14693
439067;14159
439076;13765
439084;13595
439092;13376
439100;13258
439108;13164
439117;12949
439125;12816
439133;12633
439141;12435
439149;12270
439158;12104
439166;11934
439174;11689
439182;11485
439190;11366
439198;11262
439207;11044
439215;10849
439223;10760
439231;10761
439239;10873
439248;11084
439256;11343
439264;11668
439272;12078
439280;12610
439289;13173
439297;13735
439305;14223
439313;14584
439321;14915
439330;15106
439338;15328
439349;15661
439357;15889
439365;16021
439374;16023
439382;15999
439390;16005
439398;15929
439406;15866
439415;15825
439423;15735
439431;15645
439439;15555
439447;15468
439455;15370
439464;15294
439472;15238
439480;15024
439488;14840
439496;14697
439505;14669
