Tempo (ms);Valor
900500;14430
900508;14381
900517;14235
900525;14158
900533;14059
900541;14019
900549;13822
900558;13823
900566;13767
900574;13804
900582;13627
900590;13740
900599;13694
900607;13634
900615;13592
900623;13521
900631;13474
900639;13486
900648;13405
900656;13470
900664;13662
900672;13693
900680;13668
900689;13654
900697;13596
900705;13526
900713;13559
900721;13604
900730;13596
900738;13538
900746;13499
900754;13417
900762;13415
900771;13380
900779;13316
900787;13371
900798;13443
900806;13573
900815;13495
900823;13532
900831;13387
900839;13412
900847;13319
900856;13409
900864;12688
900872;11035
900880;9275
900888;9685
900897;12641
900905;16294
900913;15938
900921;15073
900929;14360
900937;13967
900946;13677
900954;13395
900962;13290
900970;13209
900978;13148
900987;13150
900995;13097
901003;13017
901011;12962
901019;12989
901028;12939
901036;12829
901044;12725
901052;12592
901060;12511
901069;12291
901077;12079
901085;11868
901093;11782
901104;11826
901113;11954
901121;12022
901129;12185
901137;12472
901145;12852
901154;13351
901162;13740
901170;14011
901178;14212
901186;14404
901194;14454
901203;14491
901211;14517
901219;14440
901227;14416
901235;14370
901244;14401
901252;14351
901260;14381
901268;14319
901276;14295
901285;14199
901293;14214
901301;14134
901309;14106
901317;13989
901326;14009
901334;13946
901342;13993
901350;13936
901358;13999
901367;13959
901375;13989
901383;13947
901391;13983
901402;14032
901411;14070
901419;14017
901427;14011
901435;13924
901443;13952
901452;13881
901460;13853
901468;13858
901476;13881
901484;13853
901492;13848
901501;13857
901509;13873
901517;13759
901525;13786
901533;13731
901542;13763
901550;13713
901558;13731
901566;13671
901574;13716
901583;13621
901591;13706
901599;13620
901607;13624
901615;13574
901624;13643
901632;13590
901640;13670
901648;13557
901656;13605
901665;13539
901673;13574
901681;13496
901689;13436
901697;13305
901709;13248
901717;13178
901725;13182
901733;13189
901741;13244
901750;13205
901758;13221
901766;13255
901774;13487
901782;13525
901790;13558
901799;13436
901807;13404
901815;13549
901823;12824
901831;10464
901840;8146
901848;7958
901856;13001
901864;15967
901872;15701
901881;14930
901889;14421
901897;14082
901905;13789
901913;13585
901922;13508
901930;13432
901938;13387
901946;13266
901954;13237
901962;13159
901971;13145
901979;13034
901987;12963
901995;12827
902007;12690
902015;12508
902023;12331
902031;12010
902039;11800
902047;11523
902056;11384
902064;11261
902072;11385
902080;11465
902088;11719
902097;11994
902105;12515
902113;12993
902121;13464
902129;13750
902138;14005
902146;14067
902154;14235
902162;14269
902170;14304
902179;14240
902187;14210
902195;14177
902203;14186
902211;14120
902220;14088
902228;14095
902236;14038
902244;13964
902252;13864
902260;13860
902269;13769
902277;13726
902285;13687
902293;13670
902301;13598
902312;13619
902320;13654
902328;13628
902336;13698
902344;13695
902353;13688
902361;13641
902369;13679
902377;13685
902385;13680
902394;13675
902402;13704
902410;13694
902418;13737
902426;13786
902435;13792
902443;13800
902452;13822
902460;13828
902468;13811
902477;13851
902485;13780
902493;13776
902501;13744
902509;13745
902518;13713
902526;13712
902534;13685
902542;13720
902550;13659
902558;13626
902567;13567
902575;13616
902583;13506
902591;13521
902599;13379
902608;13229
902618;13291
902626;13407
902634;13365
902642;13404
902651;13351
902659;13385
902667;13399
902675;13559
