Tempo (ms);Valor
976742;8411
976750;4461
976759;4894
976767;12506
976775;15000
976783;14612
976791;13981
976799;13676
976808;13382
976816;13138
976824;12967
976832;12839
976840;12718
976849;12629
976857;12536
976865;12546
976873;12483
976881;12430
976890;12335
976898;12285
976908;12207
976916;12108
976924;11894
976933;11688
976941;11528
976949;11458
976957;11468
976965;11567
976974;11683
976982;11852
976990;11948
976998;12363
977006;12922
977015;13392
977023;13746
977031;14004
977039;14184
977047;14324
977055;14362
977065;14375
977073;14340
977081;14334
977089;14316
977097;14273
977106;14171
977114;14083
977122;14008
977130;13959
977138;13850
977147;13836
977155;13831
977163;13869
977171;13844
977179;13783
977188;13647
977196;13477
977204;13363
977214;13287
977222;13284
977231;13276
977239;13318
977247;13389
977255;13517
977263;13679
977272;13759
977280;13823
977288;13828
977296;13835
977304;13807
977313;13816
977321;13773
977329;13788
977337;14261
977345;12680
977353;8855
977362;6116
977370;7737
977378;15250
977386;16333
977394;15816
977403;15153
977411;14776
977419;14517
977427;14245
977435;14089
977444;13954
977452;13857
977460;13777
977468;13713
977476;13671
977485;13582
977493;13453
977501;13336
977512;13154
977520;13024
977529;12783
977537;12507
977545;12264
977553;12036
977561;11932
977570;11929
977578;12035
977586;12135
977594;12358
977602;12688
977610;13041
977619;13495
977627;13936
977635;14272
977643;14508
977651;14614
977660;14712
977668;14792
977676;14815
977684;14773
977692;14742
977701;14627
977709;14534
977717;14455
977725;14394
977733;14305
977742;14232
977750;14224
977758;14263
977766;14271
977774;14300
977783;14246
977791;14204
977799;14111
977807;14013
977818;13988
977827;14021
977835;13983
977843;14018
977851;14062
977859;14195
977868;14218
977876;14269
977884;14208
977892;14261
977900;14207
977908;14106
977917;14003
977925;13896
977933;14087
977941;14008
977949;11674
977958;7971
977966;6208
977974;10635
977982;16418
977990;16257
977999;15627
978007;15009
978015;14635
978023;14288
978031;13975
978040;13813
978048;13713
978056;13614
978064;13557
978072;13441
978081;13363
978089;13242
978097;13141
978105;12999
978113;12855
978210;15018
978218;15062
978226;15057
978234;15038
978242;14989
978250;14853
978259;14745
978267;14595
978275;14490
978283;14333
978291;14202
978300;14083
978308;13959
978316;13807
978324;13728
978332;13564
978341;13405
978349;13249
978357;13143
978365;13063
978373;13040
978382;13028
978390;12894
978398;12843
978406;12752
978414;12737
978423;12766
978431;12879
978439;12979
978447;13090
978455;13170
978463;13170
978472;13163
978480;13114
978488;13054
978496;13053
978508;13020
978516;12945
978524;12884
978532;13255
978540;11789
978548;8212
978557;5999
978565;7509
978573;14824
978581;15834
978589;15218
978598;14510
978606;13942
978614;13654
978622;13348
978630;13180
978639;13088
978647;13055
978655;13000
978663;12970
978671;12925
978680;12817
978688;12736
978696;12609
978704;12487
978712;12373
978721;12179
978729;11994
978737;11771
978745;11601
978753;11468
978761;11418
978770;11468
978778;11699
978786;11894
978794;12203
978802;12464
978814;13164
978822;13538
978830;13835
978838;14037
978846;14150
978855;14168
978863;14231
978871;14227
978879;14241
978887;14112
978896;14057
978904;14007
978912;14005
978920;14005
978928;14007
978937;13928
978945;13979
978953;13921
978961;13904
978969;13910
978978;13851
978986;13746
978994;13716
979002;13708
979010;13750
979018;13781
979027;13814
979035;13801
979043;13925
979051;14039
979059;14109
979068;14140
979076;14191
979084;14171
979092;14171
979100;14121
979109;14094
979119;14503
979127;13549
979135;10444
979143;7984
979152;8033
979160;14665
979168;17173
979176;16515
979184;15755
979194;14999
979202;14583
979210;14261
979218;14026
979226;13872
979235;13733
979243;13667
979251;13558
979259;13496
979267;13428
979276;13316
979284;13199
979292;13088
979300;12927
979308;12747
979316;12507
979325;12284
979333;12023
979341;11840
979349;11745
979357;11782
979366;11839
979374;11963
979382;12206
979390;12555
979398;12957
979407;13364
979417;13929
979425;14269
979433;14453
979441;14518
979450;14570
979458;14624
979466;14624
979474;14562
979482;14533
979491;14491
979499;14459
979507;14369
979515;14286
979523;14179
979532;14172
979540;14163
979548;14168
979556;14149
979564;14041
979572;13954
979581;13894
979589;13963
979597;13934
979605;13930
979613;14016
979622;14102
979630;14151
979638;14236
979646;14212
979654;14186
979663;14192
979671;14206
979679;14115
979687;14044
979695;13972
979704;14095
979712;13785
979723;10185
979731;7617
979739;7723
979748;14353
979756;16764
979764;16185
979772;15436
979780;14813
979789;14434
979797;14029
979805;13825
979813;13810
979821;13756
979830;13653
979838;13634
979846;13639
979854;13495
979862;13350
979870;13146
979879;13010
