Tempo (ms);Valor
1326335;13114
1326343;12881
1326351;12934
1326359;12631
1326367;12661
1326376;12245
1326384;12197
1326392;11787
1326400;11810
1326408;11557
1326417;11796
1326425;11709
1326433;12009
1326444;12233
1326452;12755
1326461;12986
1326469;13497
1326477;13665
1326485;14059
1326493;14043
1326502;14307
1326510;14200
1326518;14396
1326526;14253
1326534;14391
1326543;14182
1326551;14330
1326559;14121
1326567;14238
1326575;13965
1326584;14072
1326592;13856
1326600;14016
1326608;13804
1326616;13964
1326625;13750
1326633;13908
1326641;13703
1326649;13878
1326658;13693
1326666;13883
1326675;13715
1326683;13895
1326691;13723
1326699;13875
1326707;13675
1326716;13804
1326727;13718
1326735;13916
1326743;13675
1326751;13640
1326760;13351
1326768;13470
1326776;13293
1326784;13451
1326792;13255
1326801;13454
1326809;13351
1326817;13620
1326825;13496
1326833;13693
1326842;13509
1326850;13659
1326858;13446
1326866;13560
1326874;13292
1326883;13780
1326891;13594
1326899;11452
1326907;7272
1326915;5216
1326924;9485
1326932;15357
1326940;15355
1326948;14873
1326956;14304
1326964;14247
1326974;13839
1326982;13815
1326990;13617
1326998;13689
1327009;13545
1327017;13704
1327026;13433
1327034;13498
1327042;13211
1327050;13303
1327059;13004
1327067;13078
1327075;12727
1327083;12697
1327091;12308
1327100;12278
1327108;11897
1327116;11937
1327124;11760
1327132;11990
1327141;11875
1327149;12227
1327157;12356
1327165;12896
1327173;13176
1327182;13685
1327190;13878
1327198;14290
1327206;14347
1327214;14579
1327223;14460
1327231;14567
1327239;14425
1327247;14511
1327255;14394
1327263;14450
1327272;14280
1327280;14303
1327291;14189
1327299;14356
1327308;14055
1327316;14150
1327324;13911
1327332;14045
1327341;13890
1327350;14084
1327358;13924
1327366;14078
1327374;13925
1327382;14056
1327390;13862
1327399;14010
1327407;13850
1327415;13992
1327423;13868
1327431;13966
1327440;13757
1327448;13716
1327456;13451
1327464;13533
1327472;13412
1327481;13538
1327489;13457
1327497;13567
1327505;13586
1327513;13741
1327522;13747
1327530;13796
1327538;13741
1327546;13746
1327554;13693
1327562;13675
1327574;13558
1327582;14144
1327590;13887
1327598;11622
1327607;7457
1327615;5515
1327623;10222
1327631;15700
1327639;15509
1327647;14929
1327657;14374
1327665;14275
1327673;13880
1327681;13859
1327689;13656
1327698;13741
1327706;13593
1327714;13635
1327722;13474
1327730;13469
1327739;13322
1327747;13294
1327755;13137
1327763;13074
1327771;12890
1327780;12740
1327788;12489
1327796;12236
1327804;11971
1327812;11793
1327821;11751
1327829;11759
1327837;11882
1327845;11968
1327853;12275
1327865;12911
1327873;13215
1327881;13702
1327889;13876
1327897;14195
1327906;14218
1327914;14348
1327922;14293
1327930;14395
1327938;14302
1327946;14346
1327955;14233
1327963;14237
1327971;14104
1327980;14114
1327988;14012
1327997;13987
1328005;13879
1328013;13920
1328021;13882
1328029;13835
1328038;13833
1328046;13812
1328054;13846
1328062;13869
1328070;13954
1328079;13923
1328087;14022
1328095;13999
1328103;14066
1328111;13941
1328120;13916
1328128;13743
1328136;13843
1328147;13866
1328155;13851
1328164;13987
1328172;14014
1328180;14203
1328188;14180
1328196;14267
1328205;14195
1328213;14194
1328221;14141
1328229;14132
1328237;14091
1328246;14034
1328254;14309
1328262;14366
1328270;12257
1328278;8426
1328286;6108
1328295;10576
1328304;16428
1328312;16194
1328320;15533
1328328;14835
1328337;14694
1328345;14316
1328353;14191
1328361;13970
1328369;14044
1328378;13841
1328386;13860
1328394;13620
1328402;13707
1328410;13487
1328419;13561
1328430;13446
1328438;13359
1328446;13183
1328454;12940
1328463;12680
1328471;12404
1328479;12161
1328487;12095
1328495;12051
1328504;12112
1328512;12183
1328520;12413
1328528;12599
1328536;13045
1328545;13338
1328553;13799
1328561;14044
1328569;14355
1328577;14374
1328585;14571
1328594;14486
1328602;14651
1328610;14476
1328619;14575
1328627;14359
1328636;14410
1328644;14189
1328652;14297
1328660;14075
1328668;14170
1328677;13971
1328685;14099
1328693;13852
1328701;13988
1328712;13963
1328721;14074
1328729;14034
1328737;14100
1328745;14035
1328753;14089
1328762;13863
1328770;13850
1328778;13657
1328786;13694
1328794;13527
1328803;13637
1328811;13514
1328819;13720
1328827;13666
1328835;13772
1328844;13560
1328852;13610
1328860;13382
1328868;13460
1328876;13196
1328884;13296
1328893;13068
1328901;13889
1328909;12656
1328917;9518
1328925;6169
1328934;6379
1328942;13738
1328951;16044
1328959;15220
1328967;14729
1328976;14096
1328984;14056
1328994;13591
1329003;13530
1329011;13419
1329020;13618
1329028;13441
1329036;13428
1329044;13181
1329052;13238
1329061;12990
1329069;13056
1329077;12737
1329085;12691
1329093;12294
1329102;12170
1329110;11721
1329118;11597
1329126;11274
1329134;11466
1329143;11283
1329151;11587
1329159;11542
1329167;11937
1329175;12054
1329183;12681
1329192;12921
1329200;13478
1329208;13431
1329216;13833
1329224;13877
1329233;14233
1329241;14153
1329249;14426
1329257;14272
1329265;14452
1329275;14152
1329285;14077
1329293;14060
1329301;14183
1329310;13880
1329319;13947
1329327;13627
1329335;13667
1329343;13432
1329351;13574
1329360;13361
1329368;13612
1329376;13494
1329384;13697
1329392;13476
1329401;13625
1329409;13391
1329417;13388
1329425;13094
1329433;13340
1329442;13122
1329450;13354
1329458;13184
1329466;13437
1329474;13313
1329482;13723
1329491;13609
1329499;13824
1329507;13661
1329515;13825
1329523;13561
1329532;13702
1329540;13508
1329548;13734
1329556;14161
1329567;11707
1329576;6951
1329584;4372
1329592;8750
1329600;15277
1329608;15515
1329617;15171
1329625;14638
1329634;14621
1329642;14151
1329650;14305
1329659;14044
1329667;14269
1329675;13991
1329683;14071
1329691;13763
1329700;13846
1329708;13524
1329716;13656
1329724;13405
1329732;13552
1329741;13175
1329749;13173
1329757;12786
1329765;12715
1329773;12302
1329782;12345
1329790;12171
1329798;12426
1329806;12372
1329814;12652
1329822;12732
1329831;13264
1329839;13537
1329850;14234
1329858;14413
1329866;14793
1329875;14637
1329883;14834
1329891;14592
1329899;14702
1329907;14395
1329916;14464
1329924;14284
1329932;14491
1329940;14224
1329948;14427
1329958;14246
1329966;14393
1329974;14211
1329982;14448
1329990;14274
1329999;14414
1330007;14257
1330015;14305
1330023;14054
1330031;14231
1330040;14096
1330048;14215
1330056;14021
1330064;14010
1330072;13836
1330081;14071
1330089;14123
1330097;14371
1330105;14444
1330113;14634
1330121;14704
1330133;14911
1330141;14651
1330149;14642
1330157;14314
1330166;14359
1330174;13955
1330182;13929
1330190;13575
1330198;14230
1330206;13603
1330215;10829
1330223;6245
1330231;4615
1330239;10550
1330247;15338
1330256;14979
1330264;14415
1330272;14000
1330281;13972
1330289;13745
1330298;13910
1330306;13777
1330314;13718
1330322;13496
1330330;13395
1330339;13092
1330347;12942
1330355;12855
1330363;13101
1330371;13393
1330380;13479
1330388;13150
1330396;12901
1330404;12595
1330415;12309
1330424;11940
1330432;11939
1330440;11702
1330448;11880
1330456;11796
1330465;12165
1330473;12325
1330481;12830
1330489;13075
1330497;13525
1330505;13618
1330514;13928
1330522;13928
1330530;14085
1330538;14007
1330546;14097
1330555;13991
1330563;14022
1330571;13895
1330579;13874
1330587;13745
1330596;13710
1330605;13628
1330613;13619
1330621;13570
1330629;13518
1330638;13485
1330646;13493
1330654;13404
1330662;12912
1330670;12067
1330679;11735
1330687;12023
1330695;12149
1330706;12163
1330714;12539
1330723;12690
1330731;13043
1330739;13117
1330747;13403
1330755;13409
1330764;13554
1330772;13557
1330780;13705
1330788;13676
1330796;13777
1330804;13757
1330813;13775
1330821;13673
1330829;13640
1330837;13604
1330845;14250
1330854;13040
1330862;9451
1330870;5610
1330878;6297
1330886;14065
1330895;15666
1330903;15132
1330911;14562
1330919;14514
1330927;14221
1330937;14092
1330945;13895
1330953;13882
1330961;13726
1330969;13805
1330978;13711
1330989;13764
1330997;13807
1331005;13619
1331013;13546
1331022;13361
1331030;13248
1331038;13033
1331046;12877
1331054;12635
1331063;12437
1331071;12302
1331079;12292
1331087;12338
1331095;12415
1331103;12616
1331112;12835
1331120;13221
1331128;13567
1331136;14019
1331144;14235
1331153;14540
1331161;14654
1331169;14813
1331177;14766
1331185;14863
1331194;14738
1331202;14853
1331210;14679
1331218;14753
1331226;14571
1331235;14677
1331244;14489
1331252;14607
1331260;14450
1331270;14592
1331279;14699
1331287;14661
1331296;14670
1331304;14660
1331312;14662
1331321;14673
1331329;14585
1331337;14600
1331345;14475
1331353;14368
1331362;14198
1331370;14234
1331378;14082
1331386;14159
1331394;14123
1331402;14300
1331411;14280
1331419;14402
1331427;14281
1331435;14375
1331443;14227
1331452;14286
1331460;14120
1331468;14221
1331476;13995
1331484;14694
1331493;13832
1331501;10967
1331509;7113
1331517;6218
1331525;13294
1331534;16608
1331542;15804
1331553;15094
1331561;14838
1331569;14716
1331578;14430
1331586;14326
1331594;14153
1331602;14108
1331610;13900
1331620;13888
1331628;13727
1331636;13739
1331644;13513
1331652;13468
1331661;13179
1331669;13134
1331677;12838
1331685;12777
1331693;12397
1331702;12278
1331710;11951
1331718;12022
1331726;11877
1331734;12115
1331742;12036
1331751;12384
1331759;12522
1331767;13074
1331775;13287
1331783;13802
1331792;13922
1331800;14290
1331808;14110
1331816;14204
1331824;14022
1331836;14231
1331844;14142
1331852;14130
1331860;13979
1331868;14018
1331877;13871
1331885;13915
1331893;13720
1331901;13812
1331910;13682
1331919;13773
1331927;13611
1331935;13754
1331943;13592
1331951;13728
1331960;13457
1331968;13533
1331976;13346
1331984;13515
1331992;13402
1332001;13668
1332009;13622
1332017;13942
1332025;13893
1332033;14112
1332041;13955
1332050;14193
1332058;14023
1332066;14220
1332074;13996
1332082;14113
1332091;13832
1332099;14411
1332107;13973
1332115;11654
1332126;6666
1332135;6606
1332143;14062
1332151;16409
1332159;15663
1332167;15129
1332176;14566
1332184;14461
1332192;14019
1332200;13970
1332208;13690
1332217;13740
1332225;13473
1332234;13591
1332242;13435
1332250;13595
1332259;13405
1332267;13538
1332275;13287
1332283;13321
1332291;12982
1332300;12947
1332308;12504
1332316;12428
1332324;12069
1332332;12151
1332340;12034
1332349;12286
1332357;12221
1332365;12590
1332373;12778
1332381;13367
1332390;13626
1332398;14141
1332409;14439
1332417;14794
1332425;14671
1332434;14819
1332442;14639
1332450;14746
1332458;14537
1332466;14606
1332475;14376
1332483;14453
1332491;14185
1332499;14206
1332507;13946
1332516;14064
1332524;13892
1332532;14067
1332540;13919
1332548;14060
1332558;13871
1332566;14009
1332574;13764
1332582;13829
1332590;13581
1332599;13725
1332607;13575
1332615;13772
1332623;13664
1332631;13858
1332639;13826
1332648;14056
1332656;13927
1332664;14006
1332672;13818
1332680;13896
1332692;13700
1332700;13839
1332708;13565
1332716;14295
1332724;12965
1332733;9674
1332741;5670
1332749;5748
1332757;13266
1332765;15678
1332774;15032
1332782;14599
1332790;14194
1332798;14184
1332806;13790
1332815;13836
1332823;13583
1332831;13663
1332839;13395
1332847;13457
1332856;13179
1332864;13240
1332872;12965
1332880;12931
1332889;12641
1332898;12641
1332906;12366
1332914;12302
1332922;11948
1332930;11849
1332938;11574
1332947;11590
1332955;11510
1332963;11717
1332974;11887
1332983;12378
1332991;12570
1332999;13093
1333007;13303
1333015;13769
1333023;13816
1333032;14107
1333040;14019
1333048;14223
1333056;14055
1333064;14197
1333073;14016
1333081;14161
1333089;13963
1333097;14060
1333105;13887
1333114;13966
1333122;13722
1333130;13850
1333138;13685
1333146;13770
1333155;13698
1333163;13800
1333171;13669
1333179;13742
1333187;13638
1333196;13596
1333205;13406
1333213;13430
1333221;13381
1333229;13469
1333238;13465
1333246;13556
1333257;13566
1333265;13871
1333273;13685
1333282;13822
1333290;13645
1333298;13794
1333306;13584
1333314;13675
1333322;13459
1333331;13585
1333339;14109
1333347;13004
1333355;9136
1333363;5160
1333372;5567
1333380;13514
1333388;15456
1333396;15161
1333404;14586
1333413;14538
1333421;14218
1333429;14073
1333437;13887
1333445;13862
1333454;13756
1333462;13735
1333470;13606
1333478;13582
1333486;13496
1333495;13421
1333503;13290
1333511;13156
1333519;12979
1333527;12743
1333535;12534
1333547;12376
1333555;12053
1333563;11978
1333571;11773
1333580;11908
1333588;11835
1333597;12141
1333605;12322
1333613;12817
1333622;13137
1333630;13624
1333638;13890
1333646;14193
1333654;14231
1333662;14360
1333671;14325
1333679;14325
1333687;14210
1333695;14216
1333703;14117
1333712;14143
1333720;14155
1333728;14154
1333736;14143
1333744;14106
1333753;14095
1333761;14007
1333769;13974
1333777;13933
1333785;13989
1333794;13918
1333802;13967
1333810;13868
1333818;13868
1333829;13772
1333838;13476
1333846;13449
1333854;13302
1333862;13386
1333870;13219
1333879;13240
1333887;13188
1333895;13344
1333904;13395
1333912;13460
1333921;13446
1333929;13465
1333937;13424
1333945;13392
1333953;13366
1333961;13329
1333970;13408
1333978;13985
1333986;12402
1333994;8317
1334002;4424
1334011;5724
1334019;13631
1334027;15160
1334035;14780
1334043;14287
1334052;14239
1334060;13906
1334068;13883
1334076;13745
1334084;13772
1334093;13610
1334101;13646
1334112;13564
1334120;13477
1334128;13451
1334137;13265
1334145;13231
1334153;13049
1334161;12963
1334169;12749
1334178;12577
1334186;12244
1334194;12057
1334202;11875
1334210;11880
1334218;11919
1334227;12070
1334236;12226
1334244;12536
1334252;12941
1334260;13435
1334269;13823
1334277;14137
1334285;14375
1334293;14516
1334301;14576
1334310;14563
1334318;14540
1334326;14459
1334334;14437
1334342;14340
1334351;14347
1334359;14221
1334367;14226
1334375;14158
1334383;14183
1334395;14166
1334403;14105
1334411;14126
1334419;14024
1334427;14043
1334436;14024
1334444;14055
1334452;14060
1334460;14076
1334468;14104
1334477;14061
1334485;13940
1334493;13761
1334501;13663
1334509;13689
1334518;13771
1334526;13769
1334534;13784
1334543;13813
1334551;13853
1334559;13920
1334568;13996
1334576;13924
1334584;13997
1334592;13966
1334600;13974
1334609;13910
1334617;13952
1334625;13837
1334633;14621
1334641;13622
1334650;10231
1334658;5922
1334666;5456
1334674;12744
1334685;15921
1334694;15417
1334702;14900
1334710;14715
1334718;14398
1334726;14147
1334735;14053
1334743;13950
1334751;13882
1334759;13761
1334767;13745
1334776;13609
1334784;13590
1334792;13498
1334800;13436
1334808;13280
1334817;13243
1334825;13026
1334833;12891
1334841;12628
1334849;12454
1334857;12160
1334866;12141
1334874;12051
1334883;12145
1334891;12208
1334899;12495
1334908;12676
1334916;13180
1334924;13428
1334932;13826
1334940;13910
1334949;14206
1334957;14175
1334968;14349
1334976;14399
1334984;14430
1334993;14395
1335001;14442
1335009;14388
1335017;14417
1335025;14358
1335034;14353
1335042;14234
1335050;14259
1335058;14185
1335066;14257
1335075;14166
1335083;14237
1335091;14153
1335099;14254
1335107;14184
1335116;14275
1335124;14152
1335132;14253
1335140;14091
1335148;14090
1335156;13833
1335165;13764
1335173;13538
1335181;13669
1335190;13601
1335198;13772
1335207;13750
1335215;14029
1335223;14041
1335231;14228
1335239;14107
1335251;14261
1335259;14252
1335267;14272
1335275;14227
1335283;14269
1335292;14126
1335300;14806
1335308;14192
1335316;11263
1335324;7220
1335333;5895
1335341;12507
1335349;16327
1335357;15778
1335365;15202
1335374;14694
1335382;14623
1335390;14213
1335398;14170
1335406;13943
1335415;13997
1335423;13802
1335431;13861
1335439;13664
1335447;13746
1335455;13529
1335464;13561
1335472;13307
1335480;13299
1335488;13019
1335496;12970
1335505;12596
1335514;12481
1335522;12151
1335532;12192
1335540;12130
1335549;12187
1335558;12162
1335566;12395
1335574;12552
1335582;13005
1335591;13254
1335599;13682
1335607;13815
1335615;14125
1335623;14160
1335632;14387
1335640;14263
1335648;14408
1335656;14226
1335664;14307
1335673;14103
1335681;14163
1335689;13955
1335697;14031
1335705;13862
1335714;13995
1335722;13832
1335730;13969
1335738;13838
1335746;13983
1335754;13871
1335763;13988
1335771;13819
1335779;13920
1335787;13656
1335795;13658
1335804;13434
1335815;13566
1335823;13512
1335831;13620
1335839;13536
1335848;13725
1335856;13660
1335864;13806
1335873;13628
1335881;13738
1335890;13600
1335898;13688
1335906;13514
1335914;13624
1335922;13416
1335931;13828
1335939;13745
1335947;11731
1335955;7892
1335963;5797
1335972;10007
1335980;16105
1335988;15815
1335996;15241
1336004;14531
1336013;14458
1336021;14111
1336029;14015
1336037;13773
1336045;13809
1336054;13597
1336062;13620
1336070;13417
1336078;13427
1336086;13195
1336094;13173
1336106;12964
1336114;12982
1336122;12623
1336130;12490
1336138;12094
1336147;11973
1336155;11582
1336163;11623
1336171;11493
1336179;11724
1336189;11732
1336197;12112
1336205;12321
1336213;12919
1336221;13208
1336230;13717
1336238;13850
1336246;14199
1336254;14175
1336262;14370
1336271;14270
1336279;14383
1336287;14246
1336295;14364
1336303;14213
1336312;14244
1336320;14043
1336328;14068
1336336;13871
1336344;13898
1336353;13718
1336361;13763
1336369;13614
1336377;13669
1336388;13608
1336397;13835
1336405;13706
1336413;13848
1336421;13688
1336429;13799
1336438;13522
1336446;13573
1336454;13380
1336462;13529
1336470;13443
1336478;13685
1336487;13629
1336495;13899
1336504;13864
1336512;14018
1336520;13861
1336529;13957
1336537;13800
1336545;13871
1336553;13683
1336561;13732
1336570;13497
1336578;14120
1336586;13384
1336594;10484
1336602;6328
1336611;5011
1336619;11386
1336627;15444
1336635;15102
1336643;14530
1336652;14143
1336660;13985
1336671;13660
1336679;13766
1336687;13518
1336696;13593
1336704;13375
1336712;13439
1336720;13236
1336728;13286
1336737;13101
1336745;13159
1336753;12925
1336761;12947
1336769;12684
1336777;12633
1336786;12288
1336794;12176
1336802;11864
