Tempo (ms);Valor
180103;14338
180111;14276
180119;14151
180127;14014
180136;13938
180144;13929
180152;13945
180160;13940
180168;13922
180177;13879
180185;13853
180193;13870
180201;13846
180209;13810
180218;13703
180226;13767
180234;14080
180243;12341
180251;8203
180260;5285
180268;7795
180276;14899
180284;15779
180292;15194
180301;14628
180309;14488
180317;14240
180325;14046
180333;13877
180342;13824
180350;13709
180358;13678
180366;13573
180374;13520
180382;13411
180391;13363
180402;13298
180410;13235
180418;13057
180426;12860
180435;12620
180443;12377
180451;12101
180459;11928
180467;11820
180476;11845
180484;11919
180492;12136
180500;12323
180508;12629
180517;13018
180525;13424
180533;13748
180541;14019
180549;14169
180558;14285
180566;14333
180574;14365
180582;14341
180590;14365
180599;14363
180607;14425
180615;14448
180623;14518
180631;14554
180639;14563
180648;14499
180656;14485
180664;14427
180672;14426
180680;14379
180689;14342
180697;14319
180708;14382
180716;14385
180724;14387
180733;14369
180741;14409
180749;14340
180757;14347
180765;14304
180774;14307
180782;14265
180790;14274
180798;14223
180806;14259
180815;14150
180823;14029
180831;13865
180839;13864
180847;13807
180856;13789
180864;13682
180872;13705
180880;13753
180888;13840
180897;13854
180905;13863
180913;13816
180921;13815
180929;13774
180937;13765
180946;13671
180954;13586
180962;13984
180970;13773
180978;11230
180987;7128
180995;5369
181006;13607
181014;16041
181022;15535
181031;14733
181039;14435
181047;14156
181055;13901
181063;13761
181072;13696
181080;13573
181088;13511
181096;13447
181104;13434
181113;13381
181121;13264
181129;13081
181137;12997
181145;12878
181154;12819
181162;12662
181170;12469
181178;12181
181186;11936
181194;11802
181203;11759
181211;11785
181219;11912
181227;12099
181235;12330
181244;12680
181252;13073
181260;13463
181268;13759
181276;14016
181285;14184
181293;14309
181301;14425
181312;14563
181320;14625
181329;14591
181337;14587
181345;14520
181353;14526
181361;14442
181370;14349
181378;14281
181386;14187
181394;14179
181402;14193
181411;14145
181419;14063
181427;14009
181435;13945
181443;13944
181452;13968
181460;13956
181468;13929
181476;14002
181484;14039
181492;14061
181501;13985
181509;13919
181517;13733
181525;13578
181533;13481
181542;13484
181550;13470
181558;13574
181566;13630
181574;13735
181583;13817
181591;13894
181599;13837
181610;13901
181618;13939
181627;13939
181635;13924
181643;13940
181651;13825
181659;14263
181668;14088
181676;11433
181684;7192
181692;5305
181700;10957
181709;16152
181717;15863
181725;15055
181733;14474
181741;14264
181750;13882
181758;13724
181766;13646
181774;13549
181782;13417
181790;13389
181799;13300
181807;13246
181815;13127
181823;13083
181831;12997
181840;12883
181848;12733
181856;12604
181864;12357
181872;12116
181881;11819
181889;11643
181897;11570
181905;11638
181916;11862
181925;12134
181933;12320
181941;12663
181949;13018
181957;13494
181966;13854
181974;14175
181982;14387
181990;14548
181998;14616
182007;14675
182015;14648
182023;14693
182031;14634
182039;14651
182047;14549
182056;14527
182064;14494
182072;14496
182080;14455
182088;14465
182097;14469
182105;14461
182113;14490
182121;14571
182129;14584
182138;14647
182146;14714
182154;14760
182162;14730
182170;14752
182179;14604
182187;14490
182195;14396
182203;14402
182211;14368
182223;14508
182231;14592
182239;14688
182247;14724
182255;14777
182264;14746
182272;14777
182280;14756
182288;14740
182296;14665
182305;14572
182313;14494
182321;14517
182329;14827
182337;12859
182345;8840
182354;7285
182362;9920
182370;16722
182378;16968
182386;16213
182395;15475
182403;14898
182411;14636
182419;14346
182427;14126
182436;14007
182444;13871
182452;13782
182460;13689
182468;13575
182477;13497
182485;13426
182493;13294
182501;13133
182509;13028
182518;12855
182529;12572
182537;12388
182545;12097
182553;11886
182562;11759
182570;11819
182578;11926
182586;12085
182594;12294
182602;12675
182611;13134
182619;13598
182627;13971
182635;14273
182643;14467
182652;14573
182660;14659
182668;14700
182676;14719
182684;14692
182693;14634
182701;14544
182710;14462
182718;14399
182726;14361
182735;14277
182743;14233
182751;14173
182759;14142
182767;14087
182776;14059
182784;13974
182792;13927
182800;13908
182808;13954
182817;13943
182827;14000
182835;14030
182843;13836
182852;13702
182861;13621
182869;13549
182877;13544
182885;13562
182893;13637
182902;13688
182910;13835
182918;13850
182926;13844
182934;13799
182942;13775
182951;13733
182959;13733
182967;13676
182975;13613
182983;13872
182992;14050
183000;11861
183008;7473
183016;4804
183024;8835
183033;15297
183041;15743
183049;15120
183057;14647
183065;14446
183074;14169
183082;13927
183090;13879
183098;13753
183106;13677
183114;13538
183123;13517
183134;13477
183142;13503
183150;13362
183159;13259
183167;13123
183175;13023
183183;12821
183191;12607
183199;12308
183208;12091
183216;11896
183224;11828
183232;11832
183240;11954
183249;12074
183257;12360
183265;12655
183273;13063
183281;13403
183290;13770
183298;14023
183306;14233
183314;14364
183322;14525
183331;14521
183339;14563
183347;14535
183355;14516
183363;14431
183372;14393
183380;14293
183388;14252
183396;14188
183404;14113
183412;14076
183421;14076
183432;14025
183440;14127
183448;14090
183457;14143
183465;14128
183473;14155
183481;14043
183489;13993
183497;13813
183506;13717
183514;13652
183522;13676
183530;13675
183538;13774
183547;13792
183555;13908
183563;14004
