Tempo (ms);Valor
1201854;13652
1201862;14084
1201871;14168
1201879;14422
1201887;14403
1201895;14534
1201903;14424
1201912;14464
1201920;14285
1201928;14280
1201936;14167
1201944;14164
1201953;14118
1201961;14108
1201969;13992
1201977;13969
1201985;13929
1201993;13923
1202002;13896
1202010;13878
1202018;13866
1202026;13758
1202034;13686
1202043;13501
1202051;13501
1202060;13479
1202068;13620
1202078;13772
1202087;13710
1202095;13867
1202104;13896
1202112;14087
1202120;13929
1202129;14032
1202137;13962
1202145;14042
1202153;13905
1202161;13961
1202170;13893
1202178;14163
1202186;12718
1202194;9414
1202202;6776
1202211;8668
1202219;15640
1202227;16452
1202235;15647
1202243;14842
1202252;14553
1202260;14191
1202268;13978
1202276;13783
1202284;13751
1202292;13591
1202301;13604
1202309;13436
1202317;13446
1202325;13249
1202333;13274
1202342;13057
1202350;13010
1202358;12739
1202369;12562
1202377;12469
1202386;12221
1202394;12045
1202402;11874
1202410;11856
1202418;11910
1202428;12062
1202436;12206
1202444;12428
1202452;12783
1202460;13167
1202469;13605
1202477;13909
1202485;14173
1202493;14226
1202501;14390
1202510;14318
1202518;14395
1202526;14265
1202534;14298
1202542;14147
1202551;14223
1202559;14012
1202567;14068
1202575;13888
1202583;14027
1202591;13875
1202600;14006
1202608;13829
1202616;13997
1202624;13818
1202632;13983
1202641;13781
1202652;13821
1202660;13669
1202668;13591
1202676;13587
1202685;13628
1202693;13622
1202701;13708
1202709;13741
1202717;13903
1202726;13965
1202735;14065
1202743;13971
1202751;14066
1202759;13931
1202768;14007
1202776;13844
1202784;13919
1202792;13774
1202800;13826
1202809;11877
1202817;8572
1202825;6431
1202833;10027
1202841;16039
1202850;16261
1202858;15193
1202866;14736
1202874;14272
1202882;14151
1202890;13736
1202899;13834
1202907;13592
1202915;13725
1202923;13431
1202935;13531
1202943;13408
1202951;13428
1202959;13244
1202967;13200
1202975;12890
1202984;12844
1202992;12549
1203000;12399
1203008;12016
1203016;11981
1203025;11723
1203033;11815
1203041;11741
1203050;12035
1203058;12066
1203067;12494
1203075;12651
1203083;13236
1203091;13452
1203099;13946
1203108;13969
1203116;14368
1203124;14246
1203132;14527
1203140;14320
1203149;14531
1203157;14234
1203165;14370
1203173;14098
1203181;14274
1203190;14022
1203198;14207
1203206;13960
1203217;14129
1203225;14068
1203234;14204
1203242;14029
1203250;14099
1203258;13913
1203266;13993
1203274;13694
1203283;13810
1203291;13647
1203299;13879
1203307;13702
1203315;13932
1203324;13793
1203332;14131
1203340;13972
1203348;14217
1203356;14002
1203365;14258
1203374;13987
1203382;14188
1203390;13905
1203398;14030
1203407;13989
1203415;13190
1203423;10261
1203431;8118
1203439;8126
1203448;14953
1203456;17279
1203464;16503
1203472;15250
1203480;14741
1203489;14217
1203500;14099
1203508;13748
1203516;13905
1203524;13577
1203533;13780
1203541;13413
1203549;13586
1203557;13223
1203565;13366
1203574;12961
1203582;13072
1203590;12653
1203598;12745
1203606;12228
1203614;12230
1203623;11708
1203631;11786
1203639;11476
1203647;11776
1203655;11570
1203664;11987
1203672;11939
1203680;12516
1203688;12623
1203696;13299
1203706;13454
1203714;13971
1203722;13952
1203730;14347
1203738;14238
1203747;14530
1203755;14364
1203763;14577
1203771;14316
1203779;14458
1203791;14181
1203799;14454
1203807;14065
1203815;14328
1203823;14015
1203832;14277
1203840;13988
1203848;14326
1203856;14029
1203864;14272
1203873;13942
1203881;14078
1203889;13693
1203897;13918
1203905;13643
1203913;13903
1203922;13730
1203930;14023
1203938;13832
1203946;14156
1203954;13937
1203963;14106
1203971;13850
1203979;14034
1203987;13768
1203995;13918
1204004;13677
1204012;13754
1204021;13666
1204029;12304
1204037;8947
1204046;7506
1204054;9789
1204062;16652
1204072;16399
1204081;15738
1204090;14620
1204098;14509
1204106;13946
1204114;13923
1204122;13559
1204131;13701
1204139;13376
1204147;13534
1204155;13274
1204163;13381
1204172;13103
1204180;13174
1204188;12876
1204196;12934
1204204;12556
1204212;12544
1204221;12095
1204229;12013
1204237;11656
1204245;11684
1204253;11524
1204262;11760
1204270;11751
1204278;12107
1204286;12278
1204294;12753
1204303;13106
1204311;13590
1204319;13823
1204327;14137
1204336;14232
1204345;14360
1204355;14377
1204363;14687
1204371;14432
1204380;14573
1204389;14305
1204397;14445
1204405;14172
1204413;14281
1204421;14004
1204430;14108
1204438;13892
1204446;14023
1204454;13826
1204462;14005
1204471;13882
1204479;14019
1204487;13887
1204495;14043
1204503;13975
1204511;14092
1204520;13963
1204528;13993
1204536;13719
1204544;13643
1204552;13499
1204561;13531
1204569;13465
1204577;13524
1204585;13492
1204593;13596
1204602;13708
1204610;13786
1204618;13783
1204626;13805
1204637;13714
1204646;13915
1204654;13683
1204662;13746
1204670;13890
1204678;12899
1204688;9571
1204696;6873
1204704;7609
1204712;14715
1204720;16266
1204729;15632
1204737;14640
1204745;14312
1204753;13951
1204761;13795
1204770;13618
1204778;13610
1204786;13449
1204794;13439
1204802;13360
1204810;13360
1204819;13259
1204827;13169
1204835;13058
1204843;12962
1204851;12831
1204860;12641
1204868;12444
1204876;12134
1204884;11939
1204892;11667
1204901;11657
1204909;11575
1204917;11707
1204928;11954
1204936;12093
1204945;12553
1204953;12841
1204961;13369
1204969;13650
1204977;14036
1204986;14100
1204994;14246
1205002;14222
1205011;14278
1205019;14231
1205028;14209
1205036;14091
1205044;14106
1205052;14040
1205060;13982
1205069;13943
1205077;13920
1205085;13930
1205093;13861
1205101;13895
1205110;13828
1205118;13850
1205126;13752
1205134;13818
1205142;13720
1205150;13835
1205159;13741
1205167;13852
1205175;13652
1205183;13693
1205191;13389
1205200;13483
1205211;13569
1205219;13606
1205227;13659
1205235;13659
1205244;13776
1205252;13876
1205260;13977
1205268;13961
1205276;13994
1205285;13989
1205293;13964
1205301;13938
1205309;13840
1205317;13852
1205327;13868
1205335;12318
1205343;8737
1205351;6545
1205359;9309
1205368;15842
1205376;16235
1205384;15486
1205392;14647
1205400;14494
1205409;14035
1205417;13973
1205425;13728
1205433;13791
1205441;13590
1205449;13689
1205458;13487
1205466;13591
1205474;13296
1205482;13363
1205494;13192
1205502;13082
1205510;12895
1205518;12705
1205526;12443
1205534;12153
1205543;11865
1205551;11781
1205559;11644
1205567;11751
1205575;11771
1205584;12038
1205592;12270
1205600;12797
1205608;13117
1205616;13700
1205625;13933
1205633;14325
1205641;14336
1205650;14563
1205658;14410
1205667;14579
1205675;14390
1205683;14546
1205691;14267
1205699;14424
1205708;14165
1205716;14308
1205724;14070
1205732;14248
1205740;13971
1205748;14158
1205757;13877
1205765;14072
1205776;13993
1205784;14120
1205793;14029
1205801;14118
1205809;13970
1205817;14078
1205825;13925
1205833;14073
1205842;13884
1205850;14043
1205858;13772
1205866;13803
1205874;13428
1205883;13574
1205891;13362
1205899;13583
1205907;13368
1205915;13602
1205924;13432
1205932;13738
1205940;13612
1205948;13860
1205956;13579
1205966;13818
1205974;13613
1205982;13827
1205990;13535
1205998;13668
1206007;13648
1206015;12630
1206023;9252
1206031;6935
1206039;8197
1206047;15126
1206059;16102
1206067;15340
1206075;14495
1206083;14322
1206092;13817
1206100;13789
1206108;13518
1206116;13644
1206124;13375
1206132;13496
1206141;13246
1206149;13421
1206157;13149
1206165;13274
1206173;12960
1206182;13066
1206190;12678
1206198;12724
1206206;12272
1206214;12277
1206223;11811
1206231;11857
1206239;11521
1206247;11795
1206255;11654
1206264;12091
1206272;12068
1206280;12662
1206288;12813
1206297;13516
1206306;13629
1206314;14200
1206322;14163
1206330;14543
1206338;14359
1206350;14703
1206358;14498
1206366;14677
1206374;14326
1206382;14565
1206391;14245
1206399;14442
1206407;14104
1206415;14351
1206423;13979
1206431;14223
1206440;13910
1206448;14207
1206456;13895
1206464;14162
1206472;13846
1206481;14141
1206489;13868
1206497;14191
1206505;13915
1206513;14211
1206522;13971
1206530;14218
1206538;13964
1206546;14200
1206554;13910
1206563;14046
1206571;13652
1206579;13710
1206587;13445
1206595;13666
1206604;13489
1206613;13723
1206621;13585
1206631;13974
1206639;13843
1206648;14179
1206657;13867
1206665;14137
1206673;13785
1206681;13990
1206690;13612
1206698;13784
1206706;13554
1206714;13634
1206722;11414
1206730;8371
1206739;6805
1206747;11090
1206755;16027
1206763;16157
1206771;14952
1206780;14564
1206788;14011
1206796;13937
1206804;13565
1206812;13728
1206821;13440
1206829;13594
1206837;13324
1206845;13464
1206853;13235
1206862;13318
1206870;13100
1206878;13173
1206886;12889
1206894;12863
1206903;12594
1206914;12564
1206922;12047
1206930;12036
1206938;11570
1206947;11795
1206955;11548
1206963;11890
1206971;11770
1206980;12284
1206989;12402
1206997;13106
1207005;13304
1207013;13892
1207021;13946
1207030;14348
1207038;14209
1207046;14476
1207054;14279
1207062;14470
1207070;14214
1207079;14345
1207087;14093
1207095;14255
1207103;14066
1207111;14154
1207120;13974
1207128;14091
1207136;13974
1207144;14039
1207152;13918
1207161;13961
1207169;13857
1207177;13925
1207185;13833
1207196;14033
1207205;13838
1207213;14045
1207221;13762
1207229;13963
1207237;13740
1207246;13973
1207254;13760
1207262;13922
1207270;13606
1207279;13641
1207288;13406
1207296;13622
1207304;13516
1207312;13641
1207320;13516
1207329;13744
1207337;13723
1207345;13905
1207353;13784
1207361;13901
1207369;13768
1207378;13847
1207386;13704
1207394;13705
1207402;13721
1207410;13569
1207419;11622
1207427;8386
1207435;7113
1207443;11218
1207451;16328
1207460;16045
1207468;15084
1207479;14462
1207487;13963
1207495;13898
1207504;13501
1207512;13612
1207520;13348
1207528;13484
1207536;13233
1207545;13322
1207553;13071
1207561;13162
1207569;12900
1207577;12937
1207586;12661
1207594;12619
1207603;12323
1207611;12176
1207619;11867
1207628;11673
1207636;11441
1207644;11433
1207652;11446
1207660;11551
1207668;11695
1207677;11936
1207685;12389
1207693;12784
1207701;13244
1207709;13542
1207718;13915
1207726;14019
1207734;14236
1207742;14176
1207750;14347
1207759;14197
1207770;14203
1207778;14335
1207786;14136
1207794;14224
1207803;14022
1207811;14075
1207819;13944
1207827;14045
1207835;13965
1207844;14010
1207852;13978
1207860;14034
1207868;13977
1207876;14032
1207885;14024
1207893;13996
1207901;13989
1207909;13897
1207917;13959
1207927;13866
1207935;13939
1207943;13843
1207951;13960
1207959;13844
1207967;13914
1207976;13660
1207984;13662
1207992;13453
1208000;13668
1208008;13517
1208017;13692
1208025;13508
1208033;13805
1208041;13645
1208052;13889
1208061;14013
1208069;13883
1208077;13868
1208085;13786
1208093;13769
1208102;13704
1208110;13842
1208118;13414
1208126;11260
1208134;8157
1208143;7342
1208151;12291
1208159;16487
1208167;16138
1208175;15001
1208184;14496
1208192;14054
1208200;13903
1208208;13567
1208216;13686
1208225;13406
1208233;13559
1208241;13261
1208249;13455
1208258;13121
1208266;13297
1208275;12928
1208283;13090
1208291;12645
1208299;12841
1208307;12352
1208316;12410
1208324;11842
1208335;11785
1208343;11653
1208351;11665
1208360;11606
1208368;11742
1208376;11815
1208384;12165
1208392;12446
1208401;12996
1208409;13259
1208417;13763
1208425;13894
1208433;14210
1208442;14100
1208450;14357
1208458;14196
1208466;14433
1208474;14159
1208483;14376
1208491;14069
1208499;14293
1208507;13974
1208515;14246
1208524;13896
1208532;14176
1208540;13824
1208548;14107
1208556;13764
1208564;14126
1208574;13786
1208582;14185
1208590;13848
1208598;14220
1208606;13875
1208618;14208
1208626;14099
1208634;14224
1208642;14037
1208650;14140
1208659;13804
1208667;13800
1208675;13523
1208683;13784
1208691;13564
1208700;13777
1208708;13558
1208716;13860
1208724;13691
1208732;14049
1208741;13744
1208749;14048
1208757;13672
1208765;14033
1208773;13667
1208782;13902
1208790;13528
1208798;13766
1208806;11600
1208814;8676
1208823;6818
1208831;10994
1208839;16295
1208847;16462
1208855;15059
1208863;14672
1208872;14007
1208880;14098
1208888;13528
1208899;13766
1208908;13521
1208916;13701
1208924;13410
1208932;13599
1208940;13225
1208950;13420
1208958;13021
1208966;13209
1208974;12785
1208982;12943
1208990;12383
1208999;12457
1209007;11868
1209015;11990
1209023;11513
1209031;11858
1209040;11587
1209048;12082
1209056;11883
1209064;12511
1209072;12498
1209081;13272
1209089;13315
1209097;14071
1209105;13963
1209113;14518
1209122;14302
1209130;14738
1209138;14391
1209146;14753
1209154;14302
1209162;14608
1209171;14198
1209182;14536
1209190;14192
1209198;14413
1209207;14032
1209215;14336
1209223;13974
1209231;14318
1209239;13953
1209247;14313
1209257;13947
1209265;14303
1209273;13943
1209281;14377
1209289;13943
1209298;14258
1209306;13805
1209314;14010
1209322;13469
1209330;13768
1209339;13370
1209347;13768
1209355;13444
1209363;13860
1209371;13608
1209380;14059
1209388;13727
1209396;14100
1209404;13728
1209412;14045
1209421;13646
1209429;13968
1209437;13649
1209445;13939
1209453;13515
1209462;11989
1209473;7675
1209481;7834
1209489;13873
1209497;17411
1209506;16053
1209514;15379
1209522;14251
1209530;14353
1209538;13597
1209546;13799
1209555;13291
1209564;13634
1209572;13168
1209580;13500
1209588;12998
1209597;13287
1209605;12825
1209613;13144
1209621;12695
1209629;12935
1209638;12427
1209646;12603
1209654;12050
1209662;12160
1209670;11609
1209679;11821
1209687;11473
1209695;11760
1209703;11606
1209711;12030
1209720;11989
1209728;12588
1209736;12788
1209744;13410
1209755;13648
1209764;14381
1209772;14134
1209780;14601
1209788;14253
1209796;14710
1209805;14283
1209813;14637
1209821;14173
1209829;14459
1209837;13950
1209846;14270
1209854;13817
1209862;14127
1209870;13766
1209879;14129
1209887;13772
1209896;14078
1209904;13758
1209912;14104
1209920;13811
1209928;14125
1209937;13804
1209945;14034
1209953;13675
1209961;13762
1209969;13435
1209978;13684
1209986;13466
1209994;13683
1210002;13603
1210010;13841
1210019;13776
1210027;13921
1210038;13701
1210046;14148
1210054;13696
1210063;14060
1210071;13577
1210079;13890
1210087;13443
1210095;13856
1210104;11830
1210112;8917
1210120;6960
1210128;10182
1210136;16517
1210145;16756
1210153;15447
1210161;14753
1210169;14075
1210177;14019
1210185;13511
1210194;13567
1210202;13330
1210211;13439
1210219;13221
1210227;13285
1210236;13075
1210244;13097
1210252;12940
1210260;12969
1210268;12777
1210277;12704
1210285;12463
1210293;12297
1210301;12058
1210309;11852
1210321;11499
1210329;11881
1210337;11582
1210345;12047
1210353;11876
1210362;12430
1210370;12451
1210378;13189
1210386;13332
1210394;13958
1210403;13993
1210411;14422
1210419;14297
1210427;14588
1210435;14414
1210444;14580
1210452;14372
1210460;14442
1210468;14261
1210476;14347
1210484;14229
1210493;14251
1210501;14154
1210509;14198
1210517;14134
1210526;14136
1210535;14108
1210543;14055
1210551;14108
1210559;14068
1210567;14142
1210576;14064
1210584;14130
1210592;14062
1210603;14064
1210611;14315
1210620;14025
1210628;14168
1210636;13762
1210644;13809
1210652;13626
1210661;13822
1210669;13681
1210677;13789
1210685;13663
1210693;13842
1210702;13823
1210710;13915
1210718;13779
1210726;13760
1210734;13697
1210743;13664
1210751;13581
1210759;13511
1210767;13806
1210775;12954
1210783;10231
1210792;7023
1210800;7121
1210808;13512
1210816;16447
1210824;15632
1210833;14815
1210841;14148
1210849;14009
1210858;13498
1210866;13538
1210875;13237
1210883;13399
1210893;13345
1210902;13165
1210910;13206
1210919;13022
1210927;13019
1210935;12790
1210943;12719
1210951;12523
1210960;12403
1210968;12158
1210976;11975
1210984;11766
1210992;11584
1211001;11534
1211009;11468
1211017;11609
1211025;11685
1211033;11984
1211042;12169
1211050;12731
1211058;13015
1211066;13584
1211074;13720
1211082;14174
1211091;14141
1211099;14491
1211107;14313
1211115;14596
1211123;14314
1211132;14567
1211140;14217
1211148;14469
1211156;14107
1211165;14384
1211176;14252
1211184;14204
1211192;14214
1211200;14204
1211208;14163
1211218;14146
1211226;14096
1211234;14156
1211242;14088
1211250;14179
1211259;14006
1211267;14072
1211275;13759
1211283;13761
1211291;13517
1211300;13696
1211308;13474
1211316;13778
1211324;13631
1211332;13985
1211341;13833
1211349;14167
1211357;13880
1211365;14223
1211373;13915
1211382;14156
1211390;13751
1211398;13992
1211406;13721
1211414;13919
1211422;11610
1211431;8340
1211439;6153
1211447;11031
1211458;16510
1211466;15904
1211475;14819
1211483;14481
1211491;14019
1211499;13864
1211507;13561
1211516;13658
1211524;13405
1211533;13527
1211541;13244
1211549;13416
1211558;13063
1211566;13249
1211574;12895
1211582;13047
1211590;12591
1211599;12714
1211607;12188
1211615;12304
1211623;11718
1211631;11924
1211640;11464
1211648;11817
1211656;11472
1211664;11984
1211672;11783
1211681;12469
1211689;12430
1211697;13305
1211705;13328
1211713;14113
1211721;13945
1211730;14490
1211741;14340
1211749;14618
1211757;14424
1211766;14569
1211774;14286
1211782;14452
1211790;14182
1211798;14414
1211806;14073
1211815;14333
1211823;13996
1211832;14280
1211840;13914
1211848;14229
1211857;13850
1211865;14217
1211873;13849
1211881;14265
1211889;13846
1211898;14191
1211906;13634
1211914;13893
1211922;13339
1211930;13762
1211939;13312
1211947;13789
1211955;13389
1211963;13911
1211971;13600
1211980;14142
1211988;13685
1211996;14109
1212004;13668
1212012;14094
1212024;13703
1212032;13964
1212040;13528
1212048;14123
1212056;12540
1212065;9633
1212073;6335
1212081;8171
1212089;15103
1212097;16640
1212105;15332
1212114;14902
1212122;14161
1212130;14217
1212138;13577
1212146;13940
1212155;13407
1212164;13787
1212172;13320
1212180;13660
1212188;13091
1212197;13473
1212205;12959
1212213;13303
1212221;12720
1212229;13005
1212238;12366
1212246;12617
1212254;11950
1212262;12155
1212270;11579
1212279;11947
1212287;11519
1212295;12011
1212303;11743
1212314;12529
1212323;12539
1212331;13326
1212339;13354
1212347;14127
1212355;13952
1212364;14536
1212372;14196
1212380;14682
1212388;14244
1212396;14676
1212404;14187
1212413;14582
1212421;14089
1212429;14549
1212437;14044
1212445;14425
1212454;13911
1212462;14327
1212471;13899
1212479;14314
1212487;13850
1212496;14297
1212504;13860
1212512;14328
1212520;13924
1212528;14328
1212537;13897
1212545;14244
1212553;13734
1212561;13913
1212569;13515
1212578;13942
1212586;13666
1212597;14103
1212605;13791
1212613;14275
1212622;13948
1212630;14399
1212638;13960
1212646;14367
1212654;13867
1212663;14243
1212671;13789
1212679;14144
1212687;13787
1212695;13922
1212703;11429
1212712;8397
1212720;6564
1212728;12213
1212736;16874
1212744;16663
1212753;15169
1212761;14830
1212769;14200
1212777;14256
1212785;13718
1212794;13956
1212803;13571
1212811;13822
1212819;13421
1212827;13661
1212836;13294
1212844;13428
1212852;13036
1212860;13179
1212868;12786
1212880;12958
1212888;12392
1212896;12501
1212904;11840
1212912;12034
1212921;11454
1212929;11817
1212937;11508
1212945;12005
1212953;11803
1212962;12495
1212970;12477
1212978;13258
1212986;13314
1212994;13975
1213002;13930
1213011;14434
1213019;14201
1213027;14554
1213035;14242
1213043;14485
1213052;14148
1213060;14363
1213068;14090
1213076;14337
1213084;14002
1213093;14145
1213101;13917
1213109;14112
1213117;13902
1213126;14095
1213135;13933
1213143;14064
1213151;13908
1213161;14096
1213169;13619
1213179;13885
1213187;13513
1213195;13879
1213203;13557
1213211;13940
1213220;13648
1213228;14129
1213236;13887
1213244;14202
1213252;13877
1213261;14171
1213269;13814
1213277;14055
1213285;13730
1213293;13948
1213302;13790
1213310;13816
1213318;11457
1213326;8361
1213334;6972
1213342;11882
1213351;17153
1213359;16727
1213367;15563
1213375;14869
1213383;14404
1213392;14210
1213400;13899
1213408;13841
1213416;13692
1213424;13649
1213433;13572
1213444;13717
1213452;13316
1213460;13533
1213468;13046
1213477;13211
1213485;12706
1213493;12767
1213501;12266
1213510;12281
1213519;11755
1213527;11819
1213535;11450
1213543;11671
1213551;11532
1213560;11885
1213568;11911
1213576;12412
1213584;12638
1213592;13210
1213601;13463
1213609;13868
1213617;13992
1213625;14223
1213633;14199
1213641;14289
1213650;14272
1213658;14282
1213666;14225
1213674;14192
1213682;14148
1213691;14081
1213699;14055
1213707;13929
1213715;13936
1213723;13807
1213735;13701
1213743;13993
1213751;13721
1213759;13972
1213767;13748
1213776;13974
1213784;13774
1213792;13970
1213800;13820
1213808;13945
1213818;13641
1213826;13573
1213834;13426
1213842;13563
1213850;13500
1213859;13619
1213867;13588
1213875;13702
1213883;13810
1213891;13951
1213900;13984
1213908;13971
1213916;14004
1213924;13977
1213932;13995
1213940;13852
1213949;13851
1213957;14079
1213965;12991
1213973;9569
1213981;6752
1213990;7758
1213998;15123
1214006;16375
1214017;15265
1214025;14767
1214034;14315
1214042;14139
1214050;13781
1214058;13800
1214066;13593
1214075;13567
1214083;13420
1214091;13451
1214099;13322
1214107;13240
1214116;13140
1214124;13062
1214132;12948
1214140;12740
1214149;12601
1214158;12325
1214166;12144
1214174;11814
1214182;11672
1214190;11457
1214199;11608
1214207;11563
1214215;11873
1214223;11933
1214231;12483
1214239;12707
1214248;13364
1214256;13505
1214264;14076
1214272;14002
1214280;14379
1214289;14156
1214300;14356
1214308;14469
1214316;14356
1214324;14358
1214333;14262
1214341;14207
1214349;14085
1214357;14022
1214365;13968
1214374;13887
1214382;13910
1214390;13834
1214398;13926
1214406;13801
1214415;13936
1214423;13870
1214431;14044
1214439;13905
1214447;14087
1214456;13833
1214464;13853
1214473;13505
1214481;13785
1214489;13570
1214498;13836
1214506;13598
1214514;13947
1214522;13707
1214530;14123
1214538;13841
1214547;14188
1214555;13772
1214563;14102
1214571;13678
1214583;13846
1214591;13773
1214599;13978
1214607;13421
1214615;11119
1214623;7367
1214632;6375
1214640;11868
1214648;16379
1214656;15820
1214664;15005
1214673;14321
1214681;14250
1214689;13768
1214697;13900
1214705;13573
1214714;13710
1214722;13369
1214730;13606
1214738;13235
1214746;13454
1214755;13095
1214763;13379
1214771;12914
1214779;13073
1214787;12532
1214796;12751
1214805;12146
1214813;12255
1214821;11636
1214829;11883
1214838;11431
1214846;11900
1214854;11606
1214865;12185
1214873;12471
1214882;12989
1214890;13249
1214898;13848
1214906;13981
1214914;14419
1214922;14313
1214931;14614
1214939;14422
1214947;14692
1214955;14402
1214963;14605
1214972;14261
1214980;14509
1214988;14140
1214996;14446
1215004;14097
1215013;14432
1215021;14048
1215029;14395
1215037;14012
1215045;14376
1215054;13999
1215062;14397
1215070;13985
1215078;14356
1215086;13958
1215095;14322
1215104;13801
1215112;14038
1215120;13527
1215128;13995
1215137;13567
1215145;13997
1215156;13758
1215164;14106
1215172;13921
1215181;14234
1215189;13887
1215197;14127
1215205;13795
1215213;14051
1215222;13685
1215230;13922
1215238;13475
1215246;14131
1215254;13083
1215262;10914
1215271;6988
1215279;6892
1215287;12717
1215295;16648
1215303;15595
1215312;15035
1215320;14181
1215328;14317
1215336;13628
1215344;13946
1215353;13434
1215361;13794
1215369;13239
1215377;13663
1215385;13175
1215394;13563
1215402;13028
1215410;13365
1215418;12788
1215427;13091
1215438;12555
1215446;12703
1215454;12045
1215462;12099
1215470;11483
1215480;11756
1215488;11324
1215496;11823
1215504;11547
1215512;12178
1215521;12051
1215529;12920
1215537;12918
1215545;13782
1215553;13631
1215561;14318
1215570;13965
1215578;14526
1215586;14081
1215594;14564
1215602;14042
1215611;14464
1215619;13938
1215627;14363
1215635;13866
1215643;14305
1215652;13800
1215660;14208
1215668;13745
1215676;14177
1215684;13744
1215693;14156
1215701;13769
1215709;14165
1215720;13805
1215728;14267
1215737;13832
1215745;14241
1215753;13762
1215761;14065
1215769;13386
1215778;13766
1215787;13346
1215795;13829
1215803;13316
1215811;13796
1215820;13409
1215828;14005
1215836;13665
1215844;14150
1215852;13637
1215860;14064
1215869;13542
1215877;13968
1215885;13481
1215893;13898
1215901;13506
1215910;13860
1215918;11543
1215926;8401
1215934;6169
1215942;10580
1215951;16047
1215959;16347
1215967;14928
1215975;14632
1215983;14001
1215992;13990
1216003;13413
1216011;13817
1216019;13213
1216027;13585
1216036;13013
1216044;13405
1216052;12867
1216060;13241
1216068;12668
1216077;13052
1216085;12468
1216093;12795
1216102;12140
1216110;12360
1216119;11675
1216127;11908
1216135;11317
1216143;11748
1216151;11402
1216159;11961
1216168;11731
1216176;12433
1216184;12449
1216192;13277
1216200;13346
1216209;14069
1216217;13991
1216225;14503
1216233;14265
1216241;14594
1216250;14318
1216258;14568
1216266;14244
1216274;14442
1216285;14060
1216294;14497
1216302;13912
1216310;14323
1216318;13760
1216326;14145
1216335;13655
1216343;14143
1216351;13727
1216359;14212
1216367;13752
1216376;14189
1216384;13732
1216392;14167
1216400;13706
1216408;14116
1216417;13673
1216426;13911
1216434;13353
1216442;13541
1216450;13146
1216458;13516
1216467;13211
1216475;13518
1216483;13315
1216491;13703
1216499;13626
1216508;13920
1216516;13742
1216524;13921
1216532;13736
1216540;13829
1216549;13656
1216557;13659
1216565;13517
1216576;13599
1216584;11103
1216593;7884
1216601;6333
1216609;11896
1216617;16276
1216625;16150
1216634;14801
1216642;14514
1216650;13965
1216658;13991
1216666;13513
1216675;13771
1216683;13406
1216691;13614
1216699;13235
1216707;13445
1216716;13129
1216724;13292
1216732;12996
1216740;13082
1216748;12764
1216756;12746
1216766;12375
1216774;12281
1216782;11870
1216790;11743
1216798;11502
1216807;11537
1216815;11525
1216823;11621
1216831;11744
1216839;11993
1216848;12363
1216859;13203
1216867;13250
1216875;13948
1216883;13785
1216892;14297
1216900;14035
1216908;14407
1216916;14145
1216924;14442
1216933;14119
1216941;14356
1216949;14045
1216957;14218
1216965;13977
1216974;14137
1216982;13894
1216990;14020
1216998;13827
1217006;13944
1217015;13765
1217023;13885
1217031;13837
1217039;14013
1217047;13970
1217055;13915
1217064;13813
1217072;13660
1217080;13572
1217089;13550
1217097;13561
1217106;13525
1217114;13637
1217122;13585
1217130;13831
1217142;14033
1217150;13791
1217158;13938
1217166;13691
1217174;13792
1217182;13553
1217191;13614
1217199;13351
1217207;13794
1217215;12857
1217223;10185
1217232;6617
1217240;6538
