Tempo (ms);Valor
1683579;14554
1683587;14318
1683595;14114
1683603;13940
1683611;13738
1683620;13602
1683628;13458
1683636;13273
1683644;13119
1683653;12922
1683662;12774
1683670;12565
1683678;12363
1683686;12067
1683694;11884
1683703;11637
1683711;11570
1683719;11458
1683727;11544
1683735;11535
1683743;11740
1683752;11960
1683760;12442
1683768;12811
1683776;13340
1683784;13567
1683793;13931
1683801;14067
1683809;14280
1683817;14238
1683828;14445
1683837;14468
1683845;14394
1683853;14310
1683861;14215
1683869;14083
1683878;14053
1683886;14001
1683894;13999
1683902;13890
1683910;13908
1683919;13848
1683927;13888
1683935;13824
1683943;13876
1683951;13818
1683960;13905
1683968;13839
1683977;13880
1683985;13811
1683993;13893
1684002;13791
1684010;13882
1684018;13800
1684026;13918
1684034;13817
1684042;13880
1684051;13706
1684059;13618
1684067;13393
1684075;13529
1684083;13461
1684092;13553
1684100;13468
1684111;13691
1684119;13775
1684127;13852
1684136;13773
1684144;13812
1684152;13789
1684160;13871
1684168;13786
1684177;13840
1684185;13702
1684193;13728
1684201;14220
1684209;13214
1684218;9743
1684226;6594
1684234;6898
1684242;14446
1684250;16103
1684259;15496
1684267;14585
1684275;14320
1684283;14056
1684291;13920
1684300;13680
1684309;13671
1684317;13489
1684325;13555
1684333;13360
1684342;13438
1684350;13258
1684358;13327
1684366;13113
1684374;13108
1684382;12870
1684391;12840
1684402;12615
1684410;12534
1684418;12184
1684426;12012
1684435;11758
1684443;11758
1684451;11677
1684459;11847
1684467;11831
1684476;12131
1684484;12371
1684492;12886
1684500;13201
1684508;13728
1684517;13975
1684525;14364
1684533;14401
1684541;14656
1684549;14618
1684558;14754
1684566;14657
1684574;14723
1684582;14569
1684590;14642
1684599;14474
1684607;14492
1684615;14298
1684624;14358
1684632;14172
1684641;14263
1684649;14114
1684657;14160
1684665;14047
1684673;14150
1684685;14092
1684693;14232
1684701;14065
1684709;14118
1684717;13854
1684726;13776
1684734;13564
1684742;13675
1684750;13538
1684758;13669
1684766;13619
1684775;13798
1684783;13761
1684791;13911
1684799;13783
1684807;13880
1684816;13751
1684824;13874
1684832;13770
1684840;13856
1684848;13672
1684857;13706
1684865;13655
1684873;14099
1684881;12260
1684889;8629
1684898;5863
1684906;8533
1684914;15575
1684922;16032
1684930;15143
1684940;14551
1684948;14188
1684956;14052
1684966;13745
1684974;13803
1684983;13602
1684992;13642
1685000;13385
1685008;13409
1685016;13213
1685025;13266
1685033;13008
1685041;13036
1685049;12808
1685057;12776
1685065;12499
1685074;12433
1685082;12132
1685090;12011
1685098;11658
1685106;11578
1685115;11385
1685123;11505
1685131;11489
1685139;11729
1685147;11909
1685156;12444
1685164;12877
1685172;13408
1685180;13703
1685188;14079
1685197;14183
1685205;14331
1685213;14301
1685221;14342
1685229;14283
1685238;14320
1685249;14221
1685257;14332
1685265;14133
1685273;14152
1685282;13957
1685290;14005
1685298;13802
1685306;13864
1685315;13748
1685324;13870
1685332;13792
1685340;13878
1685348;13759
1685356;13889
1685364;13799
1685373;13880
1685381;13796
1685389;13828
1685397;13738
1685405;13717
1685414;13500
1685422;13488
1685430;13426
1685438;13465
1685446;13463
1685455;13552
1685463;13592
1685471;13724
1685479;13739
1685487;13773
1685496;13772
1685504;13818
1685512;13805
1685520;13764
1685528;13734
1685540;13826
1685548;13704
1685556;14428
1685564;13093
1685572;9534
1685581;5542
1685589;5912
1685597;13631
1685605;15858
1685613;15240
1685622;14681
1685630;14414
1685639;14269
1685647;13958
1685655;13911
1685663;13817
1685672;13849
1685680;13749
1685688;13706
1685696;13592
1685704;13534
1685713;13409
1685721;13331
1685729;13207
1685737;13102
1685745;12944
1685754;12781
1685762;12576
1685770;12310
1685778;12045
1685786;11755
1685795;11642
1685803;11542
1685811;11605
1685822;11853
1685830;12072
1685839;12483
1685847;12872
1685855;13404
1685863;13763
1685871;14136
1685880;14276
1685888;14449
1685896;14471
1685904;14559
1685912;14497
1685921;14507
1685929;14447
1685937;14439
1685946;14369
1685954;14377
1685962;14337
1685971;14311
1685979;14219
1685987;14143
1685995;14108
1686003;14024
1686012;13990
1686020;13934
1686028;13945
1686036;13889
1686044;13940
1686053;13844
1686061;13863
1686069;13770
1686077;13840
1686085;13740
1686094;13789
1686105;13883
1686113;13876
1686121;13857
1686129;13645
1686138;13595
1686146;13573
1686154;13640
1686162;13628
1686170;13685
1686179;13765
1686187;13831
1686195;13921
1686203;13947
1686211;13939
1686220;13876
1686228;13904
1686236;13881
1686244;13873
1686253;13751
1686262;13732
1686270;13729
1686278;14202
1686286;12427
1686294;8423
1686302;5024
1686311;7162
1686319;14631
1686327;15745
1686335;15018
1686343;14552
1686352;14330
1686360;14170
1686368;13861
1686376;13823
1686387;13716
1686396;13703
1686404;13616
1686412;13500
1686420;13396
1686428;13333
1686437;13186
1686445;13065
1686453;12937
1686461;12864
1686469;12700
1686478;12558
1686486;12314
1686494;12143
1686502;11858
1686510;11712
1686519;11528
1686527;11604
1686535;11556
1686543;11737
1686551;11899
1686559;12374
1686568;12817
1686576;13410
1686585;13704
1686593;14109
1686601;14255
1686610;14456
1686618;14433
1686626;14551
1686634;14447
1686642;14524
1686651;14411
1686659;14484
1686670;14417
1686678;14443
1686686;14344
1686695;14316
1686703;14216
1686711;14182
1686719;14106
1686727;14135
1686736;14031
1686744;14061
1686752;13991
1686760;14034
1686768;13916
1686777;13995
1686785;13905
1686793;13988
1686801;13860
1686809;13950
1686818;13855
1686826;13970
1686834;13848
1686842;13962
1686850;13856
1686858;13978
1686867;13859
1686875;13905
1686883;13672
1686892;13610
1686900;13409
1686909;13497
1686917;13390
1686925;13475
1686933;13361
1686941;13532
1686950;13451
1686961;13775
1686969;13801
1686977;13861
1686985;13750
1686994;13788
1687002;13682
1687010;13719
1687018;13550
1687026;13540
1687035;13691
1687043;13897
1687051;11696
1687059;7666
1687067;4988
1687076;8835
1687084;15153
1687092;15558
1687100;14750
1687108;14417
1687117;14155
1687125;14021
1687133;13750
1687141;13774
1687149;13573
1687158;13630
1687166;13478
1687174;13509
1687182;13308
1687190;13371
1687198;13219
1687207;13290
1687215;13099
1687224;13081
1687232;12843
1687242;12793
1687251;12512
1687259;12370
1687267;11966
1687276;11866
1687284;11673
1687293;11766
1687301;11673
1687309;11935
1687317;12051
1687325;12555
1687334;12935
1687342;13555
1687350;13801
1687358;14205
1687366;14274
1687375;14515
1687383;14458
1687391;14571
1687399;14452
1687407;14561
1687416;14431
1687424;14549
1687432;14430
1687440;14510
1687448;14357
1687457;14419
1687465;14246
1687473;14281
1687481;14093
1687489;14178
1687497;14037
1687506;14057
1687514;13924
1687525;14085
1687533;14019
1687542;14116
1687550;13986
1687558;14118
1687566;13985
1687574;14073
1687582;13940
1687592;14034
1687600;13875
1687608;13952
1687616;13825
1687624;13939
1687633;13803
1687641;13941
1687649;13781
1687657;13854
1687665;13705
1687674;13841
1687682;13736
1687690;13845
1687698;13668
1687706;13666
1687715;13413
1687723;13414
1687731;13295
1687739;13380
1687747;13316
1687756;13374
1687764;13294
1687772;13437
1687780;13506
1687788;13671
1687796;13627
1687808;13770
1687816;13666
1687824;13733
1687832;13570
1687841;13573
1687849;13335
1687857;13938
1687865;13372
1687873;10774
1687881;6718
1687890;5414
1687898;11231
1687907;15581
1687915;15147
1687923;14564
1687932;14208
1687940;14255
1687948;13947
1687956;13907
1687964;13765
1687973;13823
1687981;13686
1687989;13671
1687997;13522
1688005;13515
1688014;13386
1688022;13351
1688030;13202
1688038;13119
1688046;12929
1688055;12787
1688063;12575
1688071;12386
1688079;12134
1688090;11950
1688099;11726
1688107;11700
1688115;11536
1688123;11683
1688131;11700
1688140;12048
1688148;12351
1688156;12909
1688164;13272
1688172;13741
1688180;13909
1688189;14199
1688197;14272
1688205;14387
1688213;14356
1688221;14423
1688231;14348
1688239;14358
1688247;14249
1688255;14257
1688263;14208
1688272;14221
1688280;14158
1688288;14134
1688296;14090
1688304;14079
1688313;14046
1688321;14032
1688329;14030
1688337;13995
1688345;14001
1688354;14009
1688362;14050
1688370;13988
1688381;14004
1688389;14153
1688398;14009
1688406;14041
1688414;13924
1688422;13941
1688430;13848
1688439;13921
1688447;13810
1688455;13840
1688463;13728
1688471;13667
1688479;13453
1688488;13466
1688496;13444
1688504;13518
1688512;13493
1688520;13546
1688529;13612
1688537;13756
1688545;13820
1688554;13811
1688562;13788
1688571;13719
1688579;13708
1688587;13670
1688595;13682
1688603;13612
1688612;13698
1688620;14060
1688628;12539
1688636;8907
1688644;6452
1688653;8379
1688664;16276
1688672;15967
1688680;15111
1688688;14563
1688697;14310
1688705;14108
1688713;13903
1688721;13821
1688729;13729
1688738;13649
1688746;13544
1688754;13479
1688762;13419
1688770;13315
1688778;13215
1688787;13088
1688795;12992
1688803;12836
1688811;12746
1688819;12571
1688828;12454
1688836;12189
1688844;12000
1688852;11705
1688860;11617
1688870;11512
1688878;11616
1688886;11680
1688894;11985
1688902;12302
1688911;12868
1688919;13247
1688927;13761
1688935;13989
1688946;14368
1688955;14562
1688963;14584
1688971;14580
1688979;14563
1688987;14490
1688996;14441
1689004;14424
1689012;14386
1689020;14289
1689028;14200
1689037;14080
1689045;14013
1689053;13943
1689061;13948
1689069;13879
1689078;13911
1689086;13829
1689094;13901
1689102;13856
1689110;13958
1689118;13851
1689127;13908
1689135;13825
1689143;13899
1689151;13772
1689159;13849
1689168;13731
1689176;13799
1689185;13707
1689193;13807
1689201;13702
1689210;13788
1689218;13568
1689228;13564
1689237;13477
1689245;13430
1689254;13365
1689262;13412
1689270;13334
1689278;13395
1689286;13394
1689295;13525
1689303;13539
1689311;13565
1689319;13425
1689327;13449
1689336;13328
1689344;13416
1689352;13266
1689360;13268
1689368;13238
1689377;13725
1689385;11948
1689393;8181
1689401;4952
1689409;7234
1689417;14484
1689426;15481
1689434;14787
1689442;14411
1689450;14175
1689458;14116
1689467;13832
1689475;13898
1689483;13733
1689491;13762
1689499;13563
1689509;13633
1689519;13515
1689527;13598
1689535;13432
1689543;13371
1689552;13155
1689560;13088
1689569;12852
1689577;12790
1689585;12510
1689594;12376
1689602;12016
1689610;11883
1689618;11662
1689626;11732
1689635;11599
1689643;11776
1689651;11899
1689659;12344
1689667;12722
1689676;13391
1689684;13706
1689692;14123
1689700;14246
1689708;14546
1689716;14539
1689725;14712
1689733;14582
1689741;14645
1689749;14481
1689757;14612
1689766;14450
1689774;14565
1689782;14406
1689790;14474
1689801;14418
1689810;14508
1689818;14341
1689826;14372
1689834;14201
1689842;14245
1689851;14151
1689859;14266
1689867;14144
1689876;14205
1689884;14045
1689893;14105
1689901;13960
1689909;14043
1689917;13931
1689925;14062
1689934;13914
1689942;14019
1689950;13889
1689958;14011
1689966;13872
1689975;13978
1689983;13736
1689991;13746
1689999;13488
1690007;13546
1690015;13401
1690024;13538
1690032;13383
1690040;13449
1690048;13366
1690056;13537
1690065;13522
1690073;13630
1690084;13544
1690092;13717
1690100;13543
1690109;13637
1690117;13447
1690125;13476
1690133;13573
1690141;13883
1690150;11764
1690158;7897
1690166;5167
1690174;8860
1690182;15236
1690191;15584
1690199;14774
1690207;14438
1690216;14192
1690224;14069
1690233;13779
1690241;13798
1690249;13596
1690257;13628
1690265;13445
1690274;13473
1690282;13294
1690290;13307
1690298;13128
1690306;13154
1690314;12953
1690323;12963
1690331;12757
1690339;12669
1690347;12395
1690355;12206
1690367;11819
1690375;11778
1690383;11541
1690391;11632
1690399;11570
1690408;11789
1690416;11884
1690424;12400
1690432;12771
1690440;13347
1690449;13650
1690457;14118
1690465;14232
1690473;14456
1690481;14394
1690490;14502
1690498;14369
1690506;14454
1690514;14304
1690522;14381
1690531;14257
1690540;14306
1690548;14202
1690556;14271
1690564;14174
1690573;14209
1690581;14093
1690589;14104
1690597;14024
1690605;14056
1690614;14013
1690622;14050
1690630;13999
1690638;14045
1690649;14044
1690658;14183
1690666;14002
1690674;14046
1690682;13903
1690690;14035
1690698;13917
1690707;14016
1690715;13933
1690723;13978
1690731;13782
1690739;13686
1690748;13485
1690756;13576
1690764;13525
1690772;13582
1690780;13530
1690789;13620
1690797;13600
1690805;13708
1690813;13681
1690821;13724
1690830;13644
1690838;13700
1690846;13630
1690855;13635
1690863;13577
1690872;13526
1690880;13978
1690888;13566
1690896;10842
1690904;6908
1690913;5425
1690921;11586
1690929;15807
1690940;15251
1690948;14543
1690957;14395
1690965;14099
1690973;13967
1690981;13744
1690989;13740
1690998;13566
1691006;13576
1691014;13456
1691022;13456
1691030;13311
1691038;13317
1691047;13212
1691055;13171
1691063;13025
1691071;12922
1691079;12749
1691088;12576
1691096;12351
1691104;12165
1691112;11906
1691120;11747
1691129;11688
1691137;11702
1691145;11777
1691153;11903
1691161;12211
1691170;12609
1691178;13119
1691186;13590
1691195;14034
1691203;14285
1691212;14504
1691222;14721
1691230;14750
1691239;14803
1691247;14715
1691256;14701
1691264;14587
1691272;14604
1691280;14460
1691288;14447
1691297;14340
1691305;14283
1691313;14197
1691321;14156
1691329;14089
1691337;14092
1691346;14061
1691354;14038
1691362;14052
1691370;14036
1691378;14068
1691387;14032
1691395;14074
1691403;14041
1691411;14029
1691419;13971
1691428;13996
1691436;13923
1691444;13991
1691452;13919
1691460;14009
1691469;13873
1691477;13836
1691485;13644
1691493;13682
1691504;13755
1691513;13786
1691521;13769
1691529;13786
1691537;13859
1691545;13899
1691554;13948
1691563;13899
1691571;13869
1691579;13837
1691587;13797
1691596;13770
1691604;13722
1691612;13693
1691620;13692
1691628;14191
1691636;12678
1691645;9121
1691653;6410
1691661;8139
1691669;15253
1691677;16050
1691686;15242
1691694;14614
1691702;14241
1691710;14107
1691718;13749
1691727;13673
1691735;13477
1691743;13506
1691751;13317
1691759;13359
1691768;13166
1691776;13189
1691787;13161
1691795;13132
1691803;13008
1691812;12889
1691820;12696
1691828;12492
1691836;12240
1691844;12007
1691853;11714
1691861;11557
1691869;11407
1691878;11478
1691886;11473
1691895;11611
1691903;11761
1691911;12213
1691919;12633
1691927;13186
1691935;13508
1691944;13939
1691952;14090
1691960;14314
1691968;14298
1691976;14438
1691985;14340
1691993;14393
1692001;14263
1692009;14327
1692017;14196
1692026;14236
1692034;14079
1692042;14148
1692050;14004
1692058;14092
1692070;14078
1692078;14189
1692086;14146
1692094;14155
1692102;14054
1692111;14085
1692119;13969
1692127;14000
1692135;13913
1692143;13934
1692152;13831
1692160;13917
1692168;13826
1692176;13926
1692184;13860
1692193;13975
1692202;13859
1692210;13891
1692218;13722
1692226;13683
1692234;13495
1692243;13569
1692251;13502
1692259;13581
1692267;13477
1692275;13688
1692284;13688
1692292;13896
1692300;13815
1692308;13933
1692316;13766
1692325;13880
1692333;13746
1692341;13841
1692352;13742
1692360;13799
1692369;14291
1692377;13270
1692385;9724
1692393;6245
1692401;6296
1692410;13810
1692418;15853
1692426;15342
1692434;14552
1692442;14412
1692451;14090
1692459;13918
1692467;13678
1692475;13677
1692483;13512
1692492;13586
1692500;13428
1692508;13520
1692516;13366
1692524;13394
1692532;13184
1692541;13185
1692549;12937
1692558;12902
1692566;12623
1692574;12542
1692583;12171
1692591;12058
1692599;11689
1692607;11639
1692615;11468
1692624;11563
1692632;11535
1692643;11946
1692651;12214
1692659;12760
1692668;13132
1692676;13714
1692684;14002
1692692;14360
1692700;14398
1692709;14581
1692717;14498
1692725;14596
1692733;14465
1692741;14536
1692750;14351
1692758;14387
1692766;14244
1692774;14331
1692782;14143
1692791;14176
1692799;14025
1692807;14098
1692815;13951
1692823;14017
1692831;13879
1692840;13984
1692848;13876
1692856;14001
1692864;13874
1692872;13986
1692882;13880
1692890;13956
1692898;13843
1692906;13911
1692914;13815
1692925;14017
1692934;13917
1692942;14013
1692950;13868
1692958;13945
1692967;13837
1692975;13868
1692983;13637
1692991;13588
1692999;13418
1693008;13524
1693016;13433
1693024;13553
1693032;13475
1693040;13669
1693049;13648
1693057;13834
1693065;13746
1693073;13812
1693081;13665
1693090;13740
1693098;13586
1693106;13619
1693114;13432
1693122;13754
1693130;13736
1693139;11731
1693147;7634
1693155;5251
1693163;9212
1693171;15433
1693180;15472
1693188;14835
1693196;14300
1693207;14247
1693215;13925
1693224;13882
1693232;13658
1693240;13665
1693248;13516
1693256;13548
1693266;13375
1693274;13400
1693282;13204
1693290;13214
1693298;13015
1693307;13027
1693315;12807
1693323;12769
1693331;12507
1693339;12371
1693348;12067
1693356;11911
1693364;11617
1693372;11585
1693380;11527
1693389;11638
1693397;11645
1693405;11923
1693413;12256
1693421;12786
1693430;13213
1693438;13685
1693446;13975
1693454;14258
1693462;14364
1693470;14467
1693479;14459
1693490;14583
1693498;14474
1693506;14499
1693514;14304
1693523;14379
1693531;14215
1693539;14237
1693547;14078
1693555;14149
1693564;14045
1693573;14089
1693581;13970
1693589;14019
1693597;13921
1693606;13963
1693614;13870
1693622;13934
1693630;13874
1693638;13886
1693647;13784
1693655;13818
1693663;13752
1693671;13806
1693679;13781
1693688;13803
1693696;13812
1693704;13795
1693712;13705
1693720;13529
1693729;13434
1693737;13414
1693745;13464
1693753;13486
1693761;13577
1693801;15804
1693809;15656
1693818;15140
1693826;14826
1693834;14436
1693842;14330
1693850;14018
1693859;14483
1693867;13947
1693875;11318
1693884;7046
1693892;5389
1693901;11146
1693909;15837
1693917;15376
1693925;14722
1693933;14181
1693942;14115
1693950;13730
1693958;13666
1693966;13398
1693974;13420
1693982;13233
1693991;13249
1693999;13086
1694007;13116
1694015;12923
1694023;12968
1694032;12768
1694040;12770
1694048;12523
1694056;12514
1694064;12271
1694073;12198
1694081;11877
1694092;11756
1694100;11557
1694108;11577
1694117;11460
1694125;11622
1694133;11615
1694141;11990
1694149;12293
1694158;12901
1694166;13263
1694174;13746
1694182;13915
1694190;14225
1694199;14223
1694207;14428
1694216;14345
1694224;14482
1694232;14342
1694241;14379
1694249;14201
1694257;14278
1694265;14122
1694273;14210
1694281;14084
1694290;14129
1694298;13970
1694306;14015
1694314;13872
1694322;13945
1694331;13848
1694339;13950
1694347;13856
1694355;13911
1694363;13801
1694375;13907
1694383;13820
1694391;13906
1694399;13745
1694407;13843
1694416;13754
1694424;13862
1694432;13764
1694440;13881
1694448;13674
1694457;13645
1694465;13447
1694473;13583
1694481;13537
1694489;13675
1694498;13579
1694506;13723
1694514;13650
1694522;13860
1694531;13800
1694540;13881
1694548;13765
1694556;13809
1694564;13674
1694572;13683
1694580;13520
1694589;13509
1694597;13743
1694605;13693
1694613;11320
1694621;7479
1694630;5383
1694638;10350
1694646;15707
1694657;15367
1694665;14641
1694674;14447
1694682;14178
1694690;14070
1694698;13810
1694706;13843
1694715;13670
1694723;13686
1694731;13522
1694739;13547
1694747;13379
1694756;13400
1694764;13223
1694772;13238
1694780;13032
1694788;13003
1694797;12800
1694805;12707
1694813;12412
1694821;12217
1694829;11929
1694838;11803
1694846;11684
1694854;11702
1694863;11768
1694871;11943
1694879;12131
1694888;12543
1694896;12961
1694904;13426
1694912;13809
1694920;14099
1694929;14288
1694940;14539
1694948;14492
1694956;14576
1694964;14462
1694973;14532
1694981;14387
1694989;14437
1694997;14336
1695005;14397
1695014;14284
1695022;14331
1695030;14207
1695038;14235
1695046;14164
1695055;14221
1695063;14159
1695071;14195
1695079;14161
1695087;14212
1695096;14185
1695104;14191
1695112;14086
1695120;14076
1695128;14053
1695137;14085
1695145;14115
1695153;14120
1695161;14131
1695169;14079
1695177;14039
1695187;13856
1695195;13767
1695203;13637
1695211;13631
1695222;13690
1695230;13653
1695238;13770
1695247;13729
1695255;13805
1695263;13742
1695272;13824
1695280;13756
1695288;13837
1695296;13795
1695304;13827
1695313;13766
1695321;13753
1695329;14251
1695337;13707
1695345;10828
1695354;7247
1695362;6156
1695370;12661
1695378;16264
1695386;15628
1695395;14866
1695403;14337
1695411;14185
1695419;13922
1695427;13778
1695436;13630
1695444;13556
1695452;13439
1695460;13443
1695468;13324
1695476;13328
1695485;13178
1695493;13161
1695501;13007
1695512;12964
1695521;12926
1695529;12676
1695537;12453
1695545;12131
1695553;11886
1695561;11632
1695571;11470
1695579;11404
1695587;11454
1695595;11540
1695603;11666
1695612;11988
1695620;12410
1695628;12871
1695636;13306
1695644;13715
1695653;13940
1695661;14139
1695669;14191
1695677;14283
1695685;14240
1695694;14303
1695702;14231
1695710;14260
1695718;14150
1695726;14139
1695735;14005
1695743;14054
1695751;13899
1695759;13949
1695767;13812
1695775;13868
1695784;13715
1695795;13842
1695803;13874
1695811;13813
1695820;13789
1695828;13774
1695836;13749
1695844;13756
1695852;13760
1695860;13801
1695869;13786
1695877;13823
1695886;13704
1695894;13610
1695902;13439
1695911;13463
1695919;13366
1695927;13454
1695935;13450
1695943;13595
1695952;13579
1695960;13713
1695968;13630
1695976;13724
1695984;13628
1695993;13698
1696001;13590
1696009;13699
1696017;13541
1696025;13573
1696034;14063
1696042;13582
1696050;10388
1696058;6373
1696066;4986
1696078;14339
1696086;15726
1696094;15164
1696102;14492
1696110;14354
1696119;14081
1696127;13941
1696135;13743
1696143;13717
1696151;13599
1696159;13624
1696168;13518
1696176;13561
1696184;13412
1696192;13418
1696200;13209
1696210;13187
1696218;12975
1696226;12965
1696234;12686
1696242;12619
1696251;12291
1696259;12181
1696267;11863
1696275;11801
1696283;11609
1696292;11782
1696300;11743
1696308;12021
1696316;12247
1696324;12809
1696333;13167
1696341;13735
1696349;14007
1696360;14512
1696368;14632
1696377;14708
1696385;14613
1696393;14649
1696401;14516
1696409;14543
1696418;14341
1696426;14385
1696434;14219
1696442;14257
1696450;14071
1696458;14136
1696467;13993
1696475;14076
1696483;13953
1696491;14029
1696499;13899
1696508;13988
1696516;13874
1696524;14021
1696533;13920
1696541;13988
1696550;13819
1696558;13824
1696566;13585
1696574;13649
1696582;13491
1696591;13622
1696599;13558
1696607;13753
1696615;13731
1696623;13918
1696632;13855
1696643;14051
1696651;13976
1696659;14009
1696667;13866
1696676;13922
1696684;13712
1696692;13696
1696700;13949
1696708;14009
1696717;11453
1696725;7316
1696733;4715
1696741;10187
1696749;15663
1696758;15613
1696766;14768
1696774;14536
1696782;14275
1696790;14156
1696798;13878
1696807;13933
1696815;13733
1696823;13769
1696831;13610
1696839;13685
1696848;13490
1696856;13520
1696865;13305
1696873;13301
1696881;13094
1696890;13112
1696898;12866
1696906;12802
1696914;12508
1696922;12369
1696934;12045
1696942;12059
1696950;11872
1696958;11988
1696966;11947
1696975;12217
1696983;12425
1696991;12992
1696999;13330
1697007;13885
1697016;14128
1697024;14551
1697032;14578
1697040;14801
1697048;14700
1697057;14830
1697065;14672
1697073;14735
1697081;14553
1697089;14586
1697097;14438
1697106;14512
1697114;14343
1697122;14395
1697130;14252
1697138;14306
1697147;14140
1697155;14201
1697163;14071
1697171;14145
1697180;14028
1697189;14123
1697197;14071
1697205;14151
1697215;14079
1697224;14200
1697233;13933
1697241;13877
1697249;13652
1697257;13705
1697265;13570
1697274;13754
1697282;13679
1697290;13884
1697298;13828
1697306;13967
1697315;13825
1697323;13915
1697331;13795
1697339;13883
1697347;13757
1697356;13816
1697364;13635
1697372;13814
1697380;14252
1697388;12769
1697396;8780
1697405;5492
1697413;7569
1697421;15174
1697429;15851
1697437;15202
1697446;14548
1697454;14394
1697462;14112
1697470;13948
1697478;13781
1697487;13762
1697498;13667
1697506;13800
1697514;13579
1697522;13636
1697531;13419
1697539;13427
1697548;13244
1697556;13231
1697564;12979
1697573;12859
1697581;12576
1697589;12500
1697597;12136
